estandar	dialectal	whisper
Ah	Ah	a
~,	~,	mis
mis	mis	hijos
hijos	hijos	han
han	han	tenido
tenío	tenío	más
más	más	suerte
suerte	suerte	que
que	que	yo.
yo	yo	Una
~,	~,	hija
una	una	de
hija	hija	a
la	la	ti
tengo	tengo	me
casada	casada	ha
en	en	pasado
Sigüenza	Sigüenza	en
~,	~,	sivenza.
y	y	Y
otro	otro	otro
hijo	hijo	hijo,
~,	~,	que
que	que	yo,
solo	solo	mi
he	he	olor,
tenido	tenido	lo
dos	dos	tengo
~,	~,	de
lo	lo	maestro
tengo	tengo	en
de	de	molina
maestro	maestro	de
en	en	aagón.
Molina_de_Aragón	Molina_de_Aragón	Porque
~,	~,	yo
porque	porque	dije,
yo	yo	mis
dije	dije	hijos
~,	~,	no
mis	mis	quiero
~…	~…	que
~,	~,	vivan
mis	mis	como
hijos	hijos	yo.
no	no	Y
quiero	quiero	en
que	que	cuanto
vivan	vivan	a
como	como	la
yo	yo	antigüedad,
y	y	pues
en	en	siempre
cuanto	cuanto	va.
[HS:I2	[HS:I2	A
		Pues			Pues	ver
vaya	vaya	si
tontería	tontería	es
~.	~.	la
		]			]	hija.
eran	eran	De
chiquititos	chiquititos	verdad,
~.	~.	venga,
Pues	Pues	aprendé
es	es	todo
verdad	verdá	que
~.	~.	fue
[RISAS]	[RISAS]	ahí.
Antes	Antes	Digo,
les	les	porque
decía	decía	aquí
~…	~…	no
~,	~,	se
les	les	fue
decía	decía	de
~:	~:	la
«~	«~	palabra.
Venga	Venga	Nada.
aprender	aprender	Y
todo	todo	el
lo	lo	quico
que	que	fue
podáis	podáis	muy
~»	~»
~,	~,
digo	digo
~,	~,
«~	«~
porque	porque
aquí	aquí
no	no
sos	sos
puedo	puedo
dar	dar
nada	nada
~,	~,
nada	nada
~»	~»
~.	~.
Y	Y
el	el
chico	chico
pues	pues
~,	~,
[R-Mcr]	[R-Mcr]
pues	pues
fue	fue
muy	muy
~…	~…
~,	~,
muy	muy
aplicao	aplicao
~.	~.
