estandar	dialectal	whisper
Pues	Pues	del
~…	~…	mundo.
¿~	¿~	El
el	el	nombre
hambre	hambre	del
del	del	mundo,
mundo	mundo	hoy
~?	~?	es
Oye	Oye	el
~,	~,	nombre
pues	pues	del
~,	~,	mundo,
pues	pues	hay
~,	~,	que
el	el	convertir,
hambre	hambre	pues
del	del	estoy
mundo	mundo	produciendo
~…	~…	fuerte
hay	hay	y
que	que	mandar
competir	competir	donde
~,	~,	no
pues	pues	hay,
~,	~,	donde
oye	oye	no
~,	~,	hay
produciendo	produciendo
fuerte	fuerte
y	y
~…	~…
y	y
mandar	mandar
donde	donde
no	no
hay	hay
~,	~,
donde	donde
no	no
hay	hay
comida	comida
~.	~.
[A-Crt]	[A-Crt]
