estandar	dialectal	whisper
La	La	no
relación	relación	es
de	de	el
antes	antes	tema
lo	lo	antelúnico
único	único	que
que	que	me
pasa	pasa	parecía
es	es	antes
que	que	antes
antes	antes	lo
~,	~,	que
[HS:I4	[HS:I4	ocurrió
		Antes			Antes	esto
lo	lo	no
que	que	podía
ocurre	ocurre	ampliarse
es	es	la
que	que	gente
no	no	joven
podían	podían	tenía
cuidarse	cuidarse	más
~.	~.	respeto
		]			]	a
la	la	la
gente	gente	gente
~,	~,	más
la	la	mucho
gente	gente	más
joven	joven	entonces
tenía	tenía	llegaba
más	más	a
respeto	respeto	lo
a	a	mejor
la	la	no
gente	gente	sé
mayor	mayor	por
~,	~,	ejemplo
mucho	mucho	y
más	más	de
~.	~.	día
Entonces	Entonces	de
llegaba	llegaba	tiempo
a	a	que
lo	lo	yo
mejor	mejor	me
una	una	voy
noche	noche	a
~,	~,	tal
por	por	por
ejemplo	ejemplo	lo
~,	~,	a
y	y	la
decía	decía	fiesta
el	el	y
hijo	hijo	desde
~:	~:	después
«~	«~	tú
Que	Que	estás
yo	yo	aquí
me	me	y
voy	voy	la
a	a	primera
tal	tal	comida
pueblo	pueblo	que
a	a	yo
las	las	no
fiestas	fiestas	te
~»	~»	va
~.	~.	a
Y	Y	cuesta
le	le	solo
decía	decía	me
su	su	había
padre	padre	gustado
~:	~:	all
«~	«~	있을se
Tú	Tú	y
te	te	yo
estás	estás
aquí	aquí
~»	~»
~.	~.
[HS:I1	[HS:I1
		Yo			Yo
voy	voy
a	a
poner	poner
la	la
comida	comida
~,	~,
que	que
yo	yo
no	no
la	la
tengo	tengo
puesta	puesta
~.	~.
		]			]
Y	Y
no	no
rechistaba	rechistaba
~.	~.
