estandar	dialectal	whisper
Voy	Voy	Voy
a	a	a
[L-Otra:	[L-Otra:	darse
		da-darles			da-ys	una
		]			]	tarjeta
una	una	para
tarjeta	tarjeta	que
pa	pa	se
que	que	acuerden
se	se	del
acuerden	acuerden	minumaro.
del	del	Yo
mi	mi	quiero
número	número	que
~,	~,	veis
[HS:E1	[HS:E1	nada
		¿~			¿~	más
Y	Y	de
sabe	sabe	aquí,
~…	~…	ya
~?	~?	veis
		]			]	nada
[L-Otra:	[L-Otra:	por
		y			ya
		]			]
~,	~,
[L-Otra:	[L-Otra:
		y			ya
		]			]
quiero	quiero
que	que
vengan	vengan
a	a
ver	ver
aquí	aquí
[L-Otra:	[L-Otra:
		y			ya
		]			]
~,	~,
[L-Otra:	[L-Otra:
		y			ya
		]			]
~,	~,
[L-Otra:	[L-Otra:
		y			ya
		]			]
vengan	vengan
por	por
aquí	aquí
~.	~.
