estandar	dialectal	whisper
No	No	Nosotros
~,	~,	mismos
no	no	se
~,	~,	arreglamos
lo	lo	en
p-	p-	vecino
~,	~,	otros,
nosotros	nosotros	aguentamos
mismos	mismos	unos
se	se	paulos,
arreglamos	arreglamos	un
[R-Mcr]	[R-Mcr]	día
un	un	a
vecino	vecino	uno,
~,	~,	otro
a	a	día
otro	otro	a
~,	~,	otros
se	se	ánitos,
ajuntamos	juntamos	unidos
unos	unos	a
pa	pa
un	un
lado	lado
~,	~,
un	un
día	día
unos	unos
~,	~,
otro	otro
día	día
otros	otros
~,	~,
así	así
tos	tos
~,	~,
[R-Mcr]	[R-Mcr]
[HS:E2	[HS:E2
		Ah			Ah
~.	~.
		]			]
unidos	unidos
así	así
~.	~.
