estandar	dialectal	whisper
Hombre	Hombre	¡Bien!
~,	~,	Lugo
luego	luego	los
los	los	mozos
mozos	mozos	posibian
~,	~,	a
pues	pues	cenar,
iban	iban	después
a	a	de
cenar	cenar	que
~,	~,	ya
después	después	sabía
de	de	que
que	que	se
ya	ya	hubo
se	se	el
había	había	lóbulo
casao	casao	y
el	el	le
novio	novio	no
y	y	había
la	la	posibian
novia	novia	a
~,	~,	cenar,
pues	pues	los
iban	iban	mozos
a	a	acaran
cenar	cenar	a
~,	~,	calos
los	los	novios.
mozos	mozos	Y
a	a	las
ca-	ca-	mozas,
~…	~…	yo
~,	~,	hemos
a	a	también
ca-	ca-	acantado
los	los	al
novios	novios
~.	~.
Y	Y
las	las
mozas	mozas
íbamos	íbamos
también	también
a	a
cantar	cantar
la	la
albada	albada
~.	~.
