estandar	dialectal	whisper
Desahucios	Desahucios	es
y	y	deshazio
da	da	y
una	una	de
pena	pena	una
~,	~,	pena
tirar	tirar	tirada
a	a	a
las	las	las
criaturicas	criaturicas	criatullitas,
~.	~.	es
Eso	Eso	un
es	es	paqualo
pa	pa	y
ahorcarles	ahorcarles	ahorita
~|	~|	al
ahorcar	ahorcar	que
al	al	tinta
que	que	el
[A-PIn:	[A-PIn:	culpa,
		tiene			tiene	ahorita
		]			]	al
culpa	culpa	que
~.	~.	tinta
Ahorcao	Ahorcao	el
~,	~,	culpa,
el	el	que
que	que	no
tenga	tenga	me
culpa	culpa	gusta
~.	~.	a
Que	Que	mí
no	no	es
me	me	la
gusta	gusta	muerte
a	a	a
mí	mí	nadie,
~,	~,	que
¿~	¿~	me
eh	eh	decía
~?	~?	que
La	La	dio
muerte	muerte	a
a	a	estar
nadie	nadie	arriba,
~.	~.	no
Que	Que	sé
como	como	si
decía	decía	hay
aquel	aquel	alguna
~:	~:	de
«~	«~	nadie,
Dios	Dios	aquí
está	está	se
arriba	arriba	paga
[A-PIn:	[A-PIn:	tú,
		y			y	los
no	no	buenos
se	se	y
queda	queda	los
con	con	malos,
nada	nada	tú,
de	de	tú
		]			]	tu
nadie	nadie	vida,
~»	~»	eso
~.	~.	que
Aquí	Aquí	lo
se	se	tenga
paga	paga	en
to	to	el
~,	~,	50,
lo	lo	hace
bueno	bueno	todo
y	y	el
lo	lo	bien
malo	malo	que
~.	~.	podáis,
Tú	Tú	pero
~,	~,	mal
tú	tú	ninguno,
a	a	te
tu	tu	lo
vida	vida	pagáis,
~…	~…	¿o
eso	eso	qué
que	que	es
lo	lo	que
tengáis	tengáis	viste
en	en	yo?
cuenta	cuenta	¿Qué
~,	~,	utilicía?
haced	haced	Pero
to	to	lo
el	el	han
bien	bien	pagado.
que	que	Pero
podáis	podáis	lo
pero	pero	han
mal	mal
ninguno	ninguno
~,	~,
que	que
lo	lo
pagáis	pagáis
~.	~.
Porque	Porque
es	es
que	que
he	he
visto	visto
yo	yo
injusticias	injusticias
~,	~,
pero	pero
las	las
han	han
pagao	pagao
~,	~,
pero	pero
bien	bien
pagadas	pagás
~.	~.
