estandar	dialectal	whisper
Atada	Atada	A
~.	~.	tada,
[HS:E1	[HS:E1	a
		¿~			¿~	tada,
Atada	Atada	como
~?	~?	las
Como	Como	mufricicas,
las	las	sí,
salchichas	salchichas	eso,
~,	~,	a
¿~	¿~	tada.
no	no	La
~?	~?	cosa
		]			]	forma
Atada	Atada	es
~,	~,	eso,
como	como	tienes.
las	las	Después,
morcillicas	morcillicas	cataca,
~.	~.	cortas
Sí	Sí	cada
~,	~,	pedadico,
eso	eso	donde
~,	~,	está
atada	atada	la
~,	~,	luna
eh	eh	estátau.
~,	~,	Y
otra	otra	entonces
forma	forma	queda
es	es	suketo,
eso	eso	suketo.
tienes	tienes	Bueno,
~.	~.	vaya
Después	Después	de
~,	~,
taca	taca
[ONOMAT]	[ONOMAT]
~,	~,
cortas	cortas
cada	cada
peacico	peacico
donde	donde
está	está
lo	lo
~…	~…
~,	~,
donde	donde
está	está
atao	atao
y	y
fríes	fríes
~,	~,
y	y
to	to
se	se
queda	queda
sujeto	sujeto
~,	~,
sujeto	sujeto
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Bueno	Bueno
~…	~…
Vaya	Vaya
ratico	ratico
~,	~,
eh	eh
~.	~.
