estandar	dialectal	whisper
Cantaba	Cantaba	cantaba
mu	mu	muy
mal	mal	mal,
~,	~,	cantaba
cantaba	cantaba	muy
mu	mu	mal
mal	mal	y
y	y	me
me	me	chaba.
echaban	echaban	Entonces,
~.	~.	todas
Entonces	Entonces	las
todas	todas	amigas
las	las	se
amigas	amigas	llaman,
decían	decían	o
~:	~:	si
«~	«~	no
pues	pues	me
si	si	haces,
no	no	al
va	va	eso
		no
Anonimizado	Anonimizado	cantaba
		ninguna.
~,	~,	Y
al	al	me
eso	eso	tenía
~,	~,	que
[R-Inf]	[R-Inf]	subir
no	no	al
cantamos	cantamos	coro,
ninguna	ninguna	las
~»	~»	mongas,
~.	~.	porque
Y	Y	yo
me	me	no
tenían	tenían	no
que	que	cantaba
subir	subir	ninguna.
al	al	Y
coro	coro	no
~,	~,	me
las	las	acuerdo,
monjas	monjas	que
~,	~,	decía,
porque	porque	bueno,
si	si	que
no	no	suba
~,	~,	esta
no	no	muy
cantaba	cantaba	ya,
ninguna	ninguna	chas.
~.	~.	Pero
Y	Y	por
don	don	favor
		no
Anonimizado	Anonimizado	cantes,
		por
~,	~,	favor
me	me	no
acuerdo	acuerdo	cantes,
~,	~,	porque
que	que	si
decía	decía	cantes,
~:	~:	le
«~	«~	echamos
Bueno	Bueno	otra
~,	~,	vez.
que	que	Y
suba	suba	había
esta	esta	la
~…	~…	puerta
~,	~,	del
esta	esta	colegio
~,	~,	dentro,
esta	esta	un
muchacha	muchacha	árbol
~.	~.	que
Pero	Pero	se
~,	~,	llamaba
por	por	Chufa
favor	favor	y
no	no	pasqué
cantes	cantes	una.
~.	~.	Y
Por	Por	me
favor	favor	subíamos
no	no	en
cantes	cantes	la
porque	porque	pecumloquicota,
~…	~…	porque
~,	~,	las
si	si	mongas
cantas	cantas	las
~,	~,	cogían
te	te	y
echamos	echamos	ya
otra	otra	que
vez	vez	era
~»	~»	una
~.	~.	frutita
Y	Y	como
había	había	tu
en	en	mamarilla,
la	la	esta
puerta	puerta	aburrita,
del	del	las
colegio	colegio	mongas
~,	~,	las
dentro	dentro	cogían
~,	~,	y
un	un	si
árbol	árbol	tú
que	que	eres
era	era	buena,
~,	~,	te
que	que	da
lla-	lla-	van
~,	~,	una
se	se	o
llamaba	llamaba	te
chofaifa	chofaifa	da
~,	~,	van
[A-PIn:	[A-PIn:	dos,
		mu			mu	pero
grande	grande	nosotros
		]			]	cuando
~,	~,	vivamos
[HS:I2	[HS:I2	entraron,
		Chofaifa			Chofaifa	a
~,	~,	salir
sí	sí	y
~.	~.	subíamos
		]			]	a
y	y	la
nos	nos	pico,
subíamos	subíamos	el
en	en	vigorador,
la	la	el
par-	par-	vigorador,
~,	~,	está
en	en	siempre
la	la	en
pe-	pe-
~,	~,
en	en
la	la
picota	picota
~,	~,
porque	porque
las	las
monjas	monjas
las	las
~,	~,
los	los
cogían	cogían
~,	~,
[A-Inn]	[A-Inn]
que	que
era	era
un	un
~…	~…
~,	~,
una	una
frutita	frutita
como	como
~…	~…
~,	~,
[PS]	[PS]
como	como
amarilla	amarilla
~,	~,
esta-	esta-
~,	~,
estaba	estaba
mu	mu
rica	rica
~,	~,
y	y
las	las
monjas	monjas
las	las
cogían	cogían
y	y
si	si
tú	tú
eras	eras
buena	buena
pues	pues
~,	~,
[HS:I2	[HS:I2
		[A-Inn]			[A-Inn]
		]			]
te	te
daban	daban
~…	~…
una	una
o	o
te	te
daban	daban
dos	dos
~.	~.
Pero	Pero
nosotros	nosotros
cuando	cuando
íbamos	íbamos
a	a
entrar	entrar
o	o
a	a
salir	salir
~,	~,
subíamos	subíamos
a	a
la	la
picota	picota
[HS:I3	[HS:I3
		[A-Pau:			[A-Pau:
		Teníamos			Teníamos
unas	unas
cajitas	cajitas
		]			]
		]			]
del	del
ar-	ar-
~…	~…
