estandar	dialectal	whisper
Y	Y	y
~,	~,	se
y	y	fueron
se	se	dejados,
fueron	fueron	se
dejando	dejando	fueron
~,	~,	dejados,
se	se	hay
fueron	fueron	muchas
dejando	dejando	así
~|	~|	por
hay	hay	las
muchas	muchas	literos
así	así	que
por	por	queda
las	las	quedar
linderos	linderos	varios
~,	~,	cepas
que	que	y
quedan	quedan	se
~,	~,	crea,
quedaron	quedaron	se
varias	varias	crea
cepas	cepas	no,
y	y	espero
se	se	para
crían	crían	comerte
~.	~.	a
Se	Se	ver
crían	crían	los
uvas	uvas	pájaros,
~,	~,	ahora
pero	pero	los
para	para	son,
comer	comer	cuando
nada	nada	los
más	más	pájaros
~.	~.	y
[HS:E1	[HS:E1	cuando
		Para			Para	tienes
comer	comer	dar
~.	~.	cuenta
		]			]	ya
Además	Además	les
~,	~,	tiene,
los	los	ya
pájaros	pájaros	las
~,	~,	dips
ahora	ahora	con
los	los	un
pájaros	pájaros
[R-Vhc]	[R-Vhc]
~|	~|
van	van
los	los
pájaros	pájaros
y	y
cuando	cuando
quieres	quieres
dar	dar
cuenta	cuenta
~,	~,
ya	ya
les	les
tienes	tienes
~,	~,
ya	ya
las	las
tienes	tienes
comidas	comidas
~.	~.
