estandar	dialectal	whisper
Pero	Pero	Pero
no	no	no
hay	hay	hay
nada	nada	nada,
~,	~,	hay
ahí	ahí	nada
no	no	porque...
hay	hay	No,
nada	nada	hay
porque	porque	ya
~…	~…	no
[HS:I1	[HS:I1	hay
		No			No	nada.
~,	~,	La
ahí	ahí	llamar
se	se	la
han	han	cueva
metido	metido	de
y	y	las
todo	todo	mil
~,	~,	y
y	y	tantas
está	está	múmias,
[A-Nul]	[A-Nul]	¿no?
~.	~.	Pero...
		]			]	Eso
La	La	lo
llaman	llaman	saquearon...
la	la	Hay
~,	~,	muchos
la	la	siglos,
llaman	llaman	pero
la	la	mi
cueva	cueva	nombre
de	de	es...
las	las	Duro
mil	mil	tres
y	y	siglos...
tantas	tantas	Que
momias	momias	esas
~,	~,	múmias
¿~	¿~	estaban.
no	no	Pero
~?	~?	entonces
Pero	Pero	se
~…	~…	lo
eso	eso	llevaron.
lo	lo	Las
es-	es-	saquearon
~,	~,	tú.
eso	eso	Y
lo	lo	ahí...
saquearon	saquearon	Bueno,
hay	hay	ya
muchos	muchos	está
siglos	siglos	un
~.	~.	entro
A	A	la
lo	lo
mejor	mejore
~…	~…
dos	dos
o	o
tres	tres
siglos	siglos
que	que
estas	estas
momias	momias
estaban	estaban
~.	~.
Pero	Pero
entonces	entonces
se	se
las	las
llevaron	llevaron
~.	~.
La	La
saquearon	saquearon
todo	todo
~.	~.
Y	Y
hay	hay
una	una
~,	~,
bueno	bueno
~,	~,
ya	ya
estaba	estaba
dentro	dentro
de	de
la	la
cueva	cueva
y	y
~…	~…
