estandar	dialectal	whisper
No	No	¿Y
~,	~,	las
las	las	mujeres
mujeres	mujeres	iban
no	no	luego
iban	iban	a
a	a	arrancar
~…	~…	el
~,	~,	tribo
a	a	o
segar	segá	no?
trigo	trigo	No,
~,	~,	las
lo	lo	mueren
hacían	hacían	no
los	los	iban
hombres	hombres	a...
~,	~,	a
porque	porque	ser
antes	antes	gastrigo.
~,	~,	Hacían
mayormente	mayormente	los
~,	~,	hombres.
los	los	Porque
que	que	antes,
llevaban	llevaban	metió
el	el	en
campo	campo	mente
eran	eran	los
los	los	que
hombres	hombres	llevaban
~.	~.	el
Las	Las	campuero
mujeres	mujeres	a
eran	eran	los
~…	~…	hombres.
~,	~,	La
las	las	mujer
mujeres	mujeres	era
eran	eran	para
pa	pa	acá.
la	la	También
casa	casa	iban
~.	~.	a
También	Tambié	escampar
iban	iban	una
al	al	vez
campo	campo	y
algunas	algunas	cuando
veces	veces	iban
cuando	cuando	a
había	había	recoger
que	que	algunos
recoger	recogé	cereales,
algunos	algunos	como
cereales	cereales	acetuna,
~,	~,	como
como	como	amedra,
aceituna	aceituna	como
~,	~,	cosas,
como	como	arrancar
almendras	almendras	el
~,	~,	barbato,
como	como	también
cosas	cosas	iban,
así	así	arrancar
~;	~;	el
a	a	barbato,
arrancar	arrancar	también
garbanzos	garbanzos	iban
también	también	muchas
iban	iban	veces.
~,	~,	Mi
a	a	madre
arrancar	arrancar	fue
los	los	muy
garbanzos	garbanzos	poca
también	también	vez
iban	iban	y
muchas	muchas	eso
veces	veces	fue
~.	~.	tan
Mi	Mi	bien,
madre	madre	pero
fue	fue	muy
mu	mu	poca.
pocas	pocas	Mi
veces	veces	padre
a	a	y
eso	eso	yo
~,	~,	no,
fue	fue	los
también	también	mujeres
~,	~,	son
pero	pero	para
mu	mu	acá.
pocas	pocas	Y
~;	~;	no,
mi	mi	no.
padre	padre	Otro
decía	dicía	y
~:	~:	amo
«~	«~	siete.
No	No	Mi
~,	~,	padre
las	las	está
mujeres	mujeres	mamá,
son	son	botón
pa	pa	bien,
la	la	padre
casa	casa	tuvo
~»	~»	una
~.	~.	cidente
Y	Y	y
no	no	no
~,	~,	estaba
no	no	bueno
~.	~.	de
Nosotros	Nosotros	despenso.
éramos	éramos	Porque
siete	siete	se
[Rndo:	[Rndo:	acabó
		y			y	una
~,	~,
y	y
		]			]
y	y
mi	mi
padre	padre
estaba	estaba
malo	malo
también	tambié
~,	~,
mi	mi
padre	padre
tuvo	tuvo
un	un
accidente	accidente
y	y
no	no
estaba	estaba
bueno	bueno
del	del
pecho	pecho
~,	~,
porque	porque
sacaba	sacaba
unas	unas
vagonas	vagonas
~…	~…
