estandar	dialectal	whisper
El	El	que
cerdo	cerdo	este
~…	~…	es
teníamos	teníamos	uno
nosotros	nosotros	tendría디로
un	un	unseren
cerdo	cerdo	overdamosar
~,	~,	padre.
que	que	Y
lo	lo	luego,
engordábamos	engordábamos	a
[A-Nul]	[A-Nul]	todo
~.	~.	el
Y	Y	tiempo,
luego	luego	una
~,	~,	batanza,
cuando	cuando	o
es	es	sea,
el	el	sepata
tiempo	tiempo	y
de	de	se
la	la	va
matanza	matanza	a
~,	~,	recorrer
pos	pos
se	se
~…	~…
se	se
mata	mata
y	y
se	se
va	va
a	a
reconocer	reconocer
~.	~.
Y	Y
después	después
~…	~…
