estandar	dialectal	whisper
Pero	Pero	luego
eso	eso	empiezan
es	es	a
~,	~,	decir,
pero	pero	este
luego	luego	yo
~,	~,	he
eh	eh	estado,
~,	~,	pero
empiezan	empiezan	no
a	a	podemos
decir	decir	tocar
~,	~,	la
es	es	vida
que	que	a
yo	yo	este
he	he	brazo,
estao	estao	no
~,	~,	solo
es	es	para
que	que	casar
yo	yo	a
necesito	necesito	los
~,	~,	papeles
[HS:I1	[HS:I1	y
		Bueno			Bueno
~,	~,
pero	pero
hemos	hemos
estao	estao
toa	toa
la	la
vida	vida
acostumbraos	acostumbraos
nosotros	nosotros
a	a
casar	casar
~,	~,
a	a
los	los
papeles	papeles
~.	~.
		]			]
es	es
que	que
yo	yo
~,	~,
es	es
que	que
he	he
estao	estao
~.	~.
