estandar	dialectal	whisper
Las	Las	Las
han	han	las
partido	partido	salmpacitis
a	a	manas
lo	lo	pon
mejor	mejor	섮
una	una	me
casa	casa	imagino
~,	~,	habiano
yo	yo	matato
misma	misma	hasta
he	he	veamos
[A-Inn]	[A-Inn]	los
una	una	campuchos.
casa	casa	ellos
y	y	viva
la	la	él
he	he	deели
hecho	hecho	querido
pa	pa	để
mis	mis	abrir
dos	dos	y
hijos	hijos	capitante
~.	~.	los
Hasta	Hasta	buenos
ahora	ahora	los
todos	tos	perdos
nos	nos	los
juntamos	juntamos	deieved
aquí	aquí	49
mientras	mientras	30
yo	yo	11
viva	viva	43
~,	~,	43
pero	pero	43
cada	cada	38
uno	uno	42
le	le	39
tengo	tengo	49
~…	~…	39
~,	~,
pequeñito	pequeñito
pero	pero
pa	pa
venir	venir
es	es
que	que
aquí	aquí
en	en
el	el
verano	verano
es	es
muy	muy
~…	~…
~,	~,
[HS:E1	[HS:E1
		Sí			Sí
~.	~.
		]			]
es	es
muy	muy
sano	sano
este	este
pueblo	pueblo
~.	~.
