estandar	dialectal	whisper
Aquella	Aquella	de
de	de	las
las	las	uvejas,
ovejas	ovejas	se
~.	~.	hacía
Se	Se	plaga,
hacía	hacía	y
lana	lana	hacía
y	y	una
hacían	hacían	roca,
unos	unos	una
~…	~…	rola
chismes	chismes	de
~.	~.	la
Ponían	Ponían	roca
una	una	y
roca	roca	se
con	con	hacía
lana	lana	más
de	de	más
esas	esas	ensinando
[A-Inn]	[A-Inn]	la
y	y	piedra
las	las	en
mujeres	mujeres	una
hacían	hacían	cara
así	así	en
y	y	la
~,	~,	zona
después	depués	de
de	de	la
esa	esa	lava,
~,	~,	yём
era	era	un
donde	donde	teado
se	se	en
hacían	hacían	el
~…	~…	falso
~,	~,	que
había	había	en
unos	unos	la
tejedores	tecedores	voz
les	les	llevo
llamaban	llamaban	a
~;	~;	codear
y	y	penemos
tenían	tenían	los
un	un	uns
~,	~,	работать
un	un	en
[L-Otra:	[L-Otra:
		tear			tear
		]			]
~,	~,
le	le
llamaban	llamaban
~,	~,
y	y
del	del
[L-Otra:	[L-Otra:
		tear			tear
		]			]
hacían	hacían
ropas	ropas
~,	~,
que	que
su	su
~,	~,
[OTRAS-EM]	[OTRAS-EM]
de	de
aquella	aquella
rascaban	rascaban
de	de
maravilla	maravilla
~,	~,
pero	pero
hacía	hacía
falta	falta
~|	~|
en	en
aquella	aquella
había	había
muchos	muchos
turbos	turbos
~.	~.
Y	Y
las	las
turbos	turbos
~,	~,
esa	esa
~,	~,
esa	esa
ropa	ropa
ya	ya
no	no
rascaba	arrascaba
~.	~.
No	No
hacía	hacía
más	más
que	que
rascar	arrascar
~.	~.
