estandar	dialectal	whisper
~¡~	~¡~	No,
No	No	la
~…	~…	Agua
~!	~!	la
L-	L-	pusimos
~,	~,	entre
l'agua	l'agua	6
la	la	y
pusimos	pusimos	7
entre	entre	a
seis	seis	c.
o	o	Uf,
siete	siete	sí,
hace	hace	40
[PS]	[PS]	años.
~,	~,	Igual
no	no	hace
sé	sé	40
~,	~,	años
cuarenta	cuarenta	ya
años	años	que
~.	~.	tenemos
Igual	Igual	agua.
hace	hace	Pero
cuarenta	cuarenta	la
años	años	pusimos
ya	ya	entre
que	que	6
tenemos	tenemos	y
agua	agua	7
~.	~.	personas
Pero	Pero	de
la	la	aquí
pusimos	pusimos	de
entre	entre	un
seis	seis	pueblo.
o	o	Con
siete	siete	unos
personas	personas	follones
de	de	que
aquí	aquí	armaron
del	del	la
pueblo	pueblo	gente,
~.	~.	porque
~¡~	~¡~	se
Con	Con	pensaban
unos	unos	que
follones	follones	nos
que	que	poníamos
~,	~,	millonarios.
que	que	Nosotros
~,	~,	que
que	que	teníamos
~,	~,	los
que	que	tractores,
~,	~,	con
que	que	los
armaron	armaron	tractores
la	la	abrimon
gente	gente	las
~,	~,	ángas,
porque	porque	taparlas,
se	se	yo
pensaban	pensaban	compré
que	que	los
nos	nos	tubos,
poníamos	poníamos	los
millonarios	millonarios	compré,
~!	~!	esto
Dos	Dos	nos
o	o	lo
tres	tres	hicimos
que	que	para
teníamos	teníamos	el
los	los	ayuntamiento.
tractores	tractores	Y
~,	~,	compré
con	con	los
los	los	tubos
tractores	tractores	me
abrimos	abrimos	costaron
las	las	en
zanjas	zanjas	40
~,	~,	años
taparlas	taparlas	o
~.	~.	más
Yo	Yo	para
compré	compré	atrás.
los	los	100
tubos	tubos	mil
~;	~;	pelas
los	los	me
compré	compré	costaron.
~,	~,	Y
esto	esto	estuve
nos	nos	un
~|	~|	año
lo	lo	cobrarlos
hicimos	hicimos	y
para	para	a
el	el	mil
ayuntamiento	ayuntamiento	diners
~.	~.	no
Y	Y	me
compré	compré	sobraban.
los	los	Yo
tubos	tubos	compré,
~;	~;
me	me
costaron	costaron
entonces	entonces
~,	~,
cuarenta	cuarenta
años	años
o	o
más	más
para	pa
atrás	atrás
~,	~,
cien_mil	cien_mil
pelas	pelas
me	me
costaron	costaron
~.	~.
Estuve	Estuve
un	un
año	año
en	en
cobrarlos	cobrarlos
~;	~;
y	y
a	a
mí	mí
el	el
dinero	dinero
no	no
me	me
sobraba	sobraba
~,	~,
no	no
~.	~.
Cobré	Cobré
~,	~,
eh	eh
~,	~,
pero	pero
~…	~…
