estandar	dialectal	whisper
Pero	Pero	y
entonces	entonces	eran
como	como	las
la	la	personas
gente	gente	que
~…	~…	se
[HS:E2	[HS:E2	rompieron
		[Asent]			[Asent]	mucho
~.	~.	la
		]			]	cosa,
eso	eso	fue
~,	~,	la
decía	decía	medida
que	que	que
se	se	nos
rompían	rompían	han
mucho	mucho	censado
las	las	mucho.
cosas	cosas	Se
con	con	usaba
la	la	a
lejía	lejía	puro
~,	~,	de
pues	pues	que
no	no	hacíamos
se	se	mal
usaba	usaba	tiempo
mucho	mucho	y
~.	~.	eso,
Se	Se	cuando
usaba	usaba	nok
~…	~…	ihren
apuro	apuro	tampoco
de	de	prestaron
~…	~…	un
que	que	tiempo
hacía	hacía	y
mu	mu	se
mal	mal	le
tiempo	tiempo	tapi
y	y	para
eso	eso	pasarball
~,	~,	bien
pues	pues	también.
~,	~,	No
pa	pa	estaba
aligerar	aligerar	primas,
la	la	no
cosa	cosa	радas
~,	~,	nada
pues	pues
~,	~,
le	le
echabas	echabas
~.	~.
