estandar	dialectal	whisper
~¡~	~¡~	¿Cómo
Buf	Buf	se
~!	~!	hace?
¿~	¿~	Por
cómo	cómo	las
se	se	parcerias,
hacen	hacen	hacemos
~?	~?	la
Pos	Pos	soba,
esparteña	esparteña	la
~,	~,	ponemos
hacíamos	hacíamos	en
la	la	traza,
soga	soga	la
~,	~,	forma
la	la	de
~…	~…	pie
~,	~,	y
la	la	la
poníamos	poníamos	volando
en	en	que
trazas	trazas	tú
~,	~,	tienes
el	el	pie
~…	~…	más
~,	~,	o
la	la	menos,
forma	forma	entonces
del	del	la
pie	pie	coseamos,
y	y	la
la	la	coseamos,
~…	~…	la
~,	~,	suela
la	la	y
~…	~…	entonces
~,	~,	ahí
lo	lo	hacemos
grande	grande	la
que	que	quita
tú	tú	muy
tienes	tienes	tiquinica,
el	el	hacemos
pie	pie	el
~,	~,	talón
mejó	mejó	y
o	o	la
menos	menos	cara,
~,	~,	con
entonces	entonces	la
la	la	quita
cosíamos	cosíamos	que
~,	~,	es
¿~	¿~	acañe,
estamos	estamos	nudo
~?	~?	oSí,
[HS:E1	[HS:E1	no
		[Asent]			[Asent]	seas
~.	~.
		]			]
[HS:E2	[HS:E2
		[Asent]			[Asent]
~.	~.
		]			]
De	De
coser	coser
la	la
rued-	rued-
~…	~…
~,	~,
la	la
suela	suela
y	y
entonces	entonces
ahí	ahí
hacíamos	hacíamos
la	la
quita	quita
muy	muy
pequeñica	pequeñica
~,	~,
hacíamos	hacíamos
el	el
talón	talón
~,	~,
¿~	¿~
eh	eh
~?	~?
~,	~,
y	y
la	la
~…	~…
~,	~,
y	y
la	la
cara	cara
con	con
la	la
~…	~…
~,	~,
con	con
la	la
~…	~…
~,	~,
las	las
agujitas	ajitas
que	que
eran	eran
pequeñas	pequeñe
~,	~,
yo	yo
la	la
he	he
hecho	hecho
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Sí	Sí
~,	~,
sí	sí
~,	~,
ya	ya
lo	lo
creo	creo
~.	~.
