estandar	dialectal	whisper
Lo	Lo	lo
que	que	que
hicimos	hicimos	hicimos,
~,	~,	lo
lo	lo	que
que	que	me
hacíamos	hacíamos	amó,
~,	~,	lo
lo	lo	que
que	que	todo.
to	to	Él
~.	~.	es
Y	Y	poner,
ayer	ayer	puso
poner	poner	una...
~|	~|	ahí
puso	puso	la
una	una	pantalla,
pa-	pa-	bueno,
~,	~,	poner
ahí	ahí	la
una	una	cosa
pantalla	pantalla	de
~,	~,	tres,
bueno	bueno	no
~,	~,	la
pone	pone	entiendo.
las	las	Y
cosas	cosas	ahí
esas	esas	por
que	que	eso
yo	yo	se
no	no	va
las	las	con
entiendo	entiendo	un
~.	~.	molira,
Y	Y	fue
ahí	ahí	un
por	por	folio,
eje-	eje-	fotos.
~,	~,	Era
con	con	una
un	un	cípo,
bolígrafo	bolígrafo	lo
y	y	que
un	un	dice,
folio	folio	yo
pos	pos	volve
cada	cada	laima.
una	una	Lo
escribió	escribió	es
lo	lo
que	que
quiso	quiso
y	y
luego	luego
lo	lo
leímos	leímos
y	y
ya	ya
~.	~.
