estandar	dialectal	whisper
N-	N-	No
~,	~,	la
no	no	patas
~,	~,	la
la	la	comíamos,
pata	pata	la
[A-PIn:	[A-PIn:	pelaban,
		se			se	la
la	la	piergeliva
comíamos	comíamos	va,
~.	~.	pero
		]			]	el
Quitab-	Quitab-	seró
~,	~,	valeto,
la	la	desde
pelaban	pelaban	la
~,	~,	pesuña,
le	le	hasta
quitaban	quitaban	el
la	la	morrabo.
~,	~,
la	la
piel	piel
que	que
llevaba	llevaba
~…	~…
~,	~,
pero	pero
el	el
del	del
cerdo	cerdo
vale	vale
to	to
~.	~.
Desde	Desde
la	la
~,	~,
desde	desde
la	la
pezuña	pezuña
hasta	hasta
el	el
mor-	mor-
~,	~,
rabo	rabo
~.	~.
[HS:E1	[HS:E1
		Sí			Sí
~.	~.
		]			]
Hasta	Hasta
el	el
rabo	rabo
vale	vale
to	to
~.	~.
