estandar	dialectal	whisper
Bueno	Bueno	Bueno,
~,	~,	entonces
pues	pues	le
entonces	entonces	teníamos
le	le	mucho
teníamos	teníamos	respeto
mucho	mucho	a
respeto	respeto	los
a	a	padres,
los	los	más
padres	padres	que
~,	~,	oí
más	más	sí.
que	que	Entonces
hoy	hoy	yo
~,	~,	mi
sí	sí	hija
~,	~,	no
más	más	tiene
que	que	cinco,
hoy	hoy	no
~.	~.	puedo
Entonces	Entonces	hacer
no	no	nada
~,	~,	de
yo	yo	ellos
mis	mis	a
hijos	hijos	contrario,
me	me	tengo
tienen	tienen	diez,
~…	~…	pero
sí	sí	diez
~,	~,	olas
yo	yo	de
no	no	verdad.
puedo	puedo	Yo
decir	decir	no
nada	nada	puedo
de	de	hacer
ellos	ellos	nada
~,	~,	a
al	al	contrario,
contrario	contrario	yo
~,	~,	aquí
tengo	tengo	todos
diez	diez	los
pero	pero	domingos
~,	~,	tengo
diez	diez	gente,
soles	soles	de
de	de	Madrid,
verdá	verdá	de
~,	~,	Valladolid,
yo	yo	porque
no	no	tengo
puedo	puedo	dos
decir	decir	en
nada	nada	Valladolid,
~,	~,	dos
al	al	hijas
contrario	contrario	casadas
~.	~.	en
Yo	Yo	Valladolid.
aquí	aquí	Y
todos	to	luego
los	los	tengo
domingos	domingos	cinco
tengo	tengo	en
gente	gente	Madrid,
de	de	tengo
Madrí	Madrí	el
~;	~;	de
de	de	Valencia,
Va-	Va-	tengo
~,	~,	otro
de	de	noviejo
Valladolid	Valladolid	que
~,	~,	tiene
porque	porque	un
tengo	tengo	almacén
dos	dos	de
en	en	vinos,
Valladolid	Valladolid	y
~,	~,	luego
[HS:E1	[HS:E1	pose
		[Asent]			[Asent]	eso.
~.	~.	Que
		]			]	vamos,
dos	dos	que
hijas	hijas	yo
casadas	casadas	sí,
en	en	uno
Valladolid	Valladolid	tengo
~;	~;	aquí
y	y	casado,
luego	luego	no
tengo	tengo	tengo
~…	~…	aquí
cinco	cinco	casado,
en	en	es
Madrid	Madrid	la
~;	~;	casa
tengo	tengo	de
el	el	Sanjana
de	de	de
Valencia	Valencia	Transsella.
~;	~;	Ahora
tengo	tengo	no
otro	otro	está,
en	en	no
Oviedo	Oviedo	está,
~,	~,	está
que	que	fuera
tiene	tiene	y
un	un	ella
almacén	almacén	se
de	de	fue
vinos	vinos	a
~;	~;	su
[V-Ljn]	[V-Ljn]	pueblo.
y	y	Con
luego	luego	los
~,	~,	niños,
pues	pues	ese
eso	eso	niño
~.	~.	está
Que	Que	ahí,
vamos	vamos	ese
~,	~,	nieto
que	que	bien,
yo	yo	se
sí	sí	quedó
~,	~,	a
yo	yo	cobé
~…	~…
[HS:E1	[HS:E1
		[A-Inn]			[A-Inn]
		]			]
y	y
uno	uno
tengo	tengo
~,	~,
uno	uno
tengo	tengo
aquí	aquí
~,	~,
casao	casao
~,	~,
uno	uno
tengo	tengo
aquí	aquí
casao	casao
~.	~.
Es	Es
la	la
casa	casa
esa	esa
que	que
ahora	ahora
te	te
la	la
enseño	enseño
~,	~,
que	que
ahora	ahora
no	no
está	está
~,	~,
no	no
está	está
~,	~,
él	él
está	está
fuera	fuera
y	y
ella	ella
se	se
fue	fue
a	a
su	su
pueblo	pueblo
con	con
los	los
niños	niños
~.	~.
Y	Y
ese	ese
niño	niño
que	que
está	está
ahí	ahí
~,	~,
es	es
~…	~…
nieto	nieto
mío	mío
~,	~,
se	se
quedó	quedó
a	a
comer	comer
conmigo	conmigo
~.	~.
[RISAS]	[RISAS]
