estandar	dialectal	whisper
Hombre	Hombre	P商
~,	~,	Không
algunos	algunos	было
sí	sí	algo
~,	~,	porque
porque	porque	ponían
ponían	ponían	mucho,
muchos	muchos	estargadino,
~,	~,	ya
estas	estas	guardado
gallinas	gallinas	Sombro
ya	ya	sin
~|	~|	darா
[HS:E1	[HS:E1	si
		Sí			Sí	iba
~.	~.	un
		]			]	sitio
sí	sí	cálido
~,	~,	porque
[A-Inn]	[A-Inn]	cien保afir
cuidándolas	cuidándolas	En
un	un	el
poco	poco	quasario
~…	~…	y
y	y	cetendiendo
que	que	menos
sea	sea	el
un	un	deporte.
sitio	sitio	no
cálido	cálido
~,	~,
porque	porque
si	si
no	no
~,	~,
no	no
~;	~;
pero	pero
en	en
un	un
sitio	sitio
cálido	cálido
~,	~,
y	y
atendiéndolas	atendiéndolas
como	como
~,	~,
como	como
se	se
merece	merece
~,	~,
ponen	ponen
mucho	mucho
~.	~.
No	No
~,	~,
[A-Inn]	[A-Inn]
~.	~.
