estandar	dialectal	whisper
hacían	hacían	Sí,
~…	~…	sí,
baile	baile	ya
~,	~,	no,
[OTRAS-EM]	[OTRAS-EM]	no
hacían	hacían	hay
un	un	baile
baile	baile	de
de	de	los
los	los	quintos
quintos	quintos	y
~,	~,	van
[HS:E1	[HS:E1	a
		Sí			Sí	destedirse
~.	~.	y
		]			]	a
iban	iban	lo
a	a	mejor
despedirsen	despedirsen	a
~,	~,	que
y	y	la
a	a	noche
lo	lo	o
mejor	mejor	la
aquella	aquella	vida,
noche	noche	pero
o	o	pues
la	la	cogían
víspera	víspera	y...
~,	~,	Aquí,
pos	pos	solo
cogían	cogían	soy
y	y	una
~…	~…	persona
[HS:E1	[HS:E1	de
		Claro			Claro	ochenta
~.	~.	y
		]			]	un
[RISAS]	[RISAS]	año,
Aquí	Aquí	en
to	to	la
~,	~,	vida
[RISA]	[RISA]	de
Hombre	Hombre	antes
~,	~,	puedo
[V-Tml]	[V-Tml]	saber
soy	soy	muchas
una	una	cosas,
persona	persona	¿verdad?
de	de	Sí,
ochenta_y_un	ochenta_y_un	claro,
años	años	sí.
~:	~:	Usted
en	en	me
la	la	pregunta,
vida	vida	¿hoy
de	de	de
antes	antes	la
~,	~,	de
puedo	puedo	hoy?
saber	saber	Y
muchas	muchas	lo
cosas	cosas	digo,
~,	~,	no
[HS:E2	[HS:E2	señor,
		Claro			Claro	yo
~.	~.	no,
		]			]	yo
¿~	¿~	perdone
verdá	verdá	que
~?	~?	no...
[HS:E	[HS:E	Eso,
		Claro			Claro	y
~,	~,	yo
sí	sí	soy
~,	~,	una
claro	claro	persona,
~.	~.	salvo
		]			]	usted
Usté	Usté	que
hoy	hoy	me
me	me	crié
pregunta	pregunta	en
~…	~…	una
hoy	hoy	aldea
de	de	y
la	la	en
de	de	una
hoy	hoy	aldea
y	y	me
yo	yo	he
digo	digo	criado,
~:	~:	tenia
«~	«~	mis
No	No	hijos,
~,	~,	mi
señor	señor	marido
~,	~,	era
yo	yo	una
no	no	bella
~,	~,	persona,
yo	yo	una
~,	~,	bella,
perdone	perdone	él
que	que	se
no	no	murió,
~…	~…	él
eso	eso	en
~»	~»	la
~.	~.	verdad
[HS:E1	[HS:E1	y
		Claro			Claro	una
~.	~.	mentira
		]			]	y
Y	Y	tenía
yo	yo	que
soy	soy	comer
una	una	en
persona	persona	mi
~,	~,	casa,
¿~	¿~	pero
sabe	sabe	no
usté	usté	sabía
~?	~?	lo
~,	~,	que
que	que	había.
me	me	Él
crie	crie	no
en	en	me
una	una	se
aldea	aldea	ametió,
~,	~,	nunca
y	y	jamás
en	en	conmigo.
una	una	¡No,
aldea	aldea	nunca
me	me	jamás!
he	he	¡No,
criado	criao	nunca
~,	~,	jamás!
he	he	¡No,
tenido	tenío	nunca
mis	mis	jamás!
hijos	hijos	¡Ele,
~;	~;
mi	mi
marido	marido
era	era
una	una
bella	bella
persona	persona
~,	~,
una	una
bella	bella
~;	~;
él	él
se	se
murió	murió
~,	~,
[A-Inn]	[A-Inn]
una	una
mentira	mentira
~,	~,
y	y
tenía	tenía
que	que
comer	comer
en	en
mi	mi
casa	casa
~,	~,
pero	pero
no	no
sabía	sabía
lo	lo
que	que
había	había
~.	~.
Él	Él
no	no
me	me
s'ha	s'ha
metido	metío
nunca	nunca
jamás	jamás
conmigo	conmigo
~;	~;
[HS:E4	[HS:E4
		¿~			¿~
Usted	Usted
~…	~…
~?	~?
		]			]
nunca	nunca
jamás	jamás
~,	~,
nunca	nunca
jamás	jamás
~,	~,
nunca	nunca
jamás	jamás
~;	~;
él	él
~,	~,
nunca	nunca
~.	~.
[HS:E1	[HS:E1
		Claro			Claro
~.	~.
		]			]
