estandar	dialectal	whisper
Mira	Mira	Mira
~,	~,	que
¿~	¿~	día
qué	qué	estuvo
día	día	mi
estuvo	estuvo	chica,
mi	mi	el
chica	chica	día
~?	~?	están
El	El	un
día	día	corte.
san	san	Y
Jorge	Jorge	mirá
y	y	las
mira	mira	dos
las	las	fenófes
docenas	docenas	que
que	que	se
se	se	llevó.
llevó	llevó	Pues,
~.	~.	y
Pues	Pues	puedes
~,	~,	ver
y	y	las
~|	~|	que
puedes	puedes	eso.
ver	ver	Esta
las	las	mañana
que	que	venió
eso	eso	un
~,	~,	pariente
y	y	mío
esta	esta	y
mañana	mañana	a
ha	ha	que
venido	venido	el
un	un	se
pariente	pariente	lo
mío	mío	merecía
y	y	y
~,	~,	tenido
y	y	papo
aquel	aquel	del
se	se	dale
lo	lo	de
merecía	merecía	todas.
y	y	Pues
he	he	a
tenido	tenido	cero
para	pa	a
poder	poder	cero
darle	dale	a
de	de	cero
todas	toas	a
cosas	cosas	cero
[HS:I2	[HS:I2	a
		Pero			Pero	cero
eso	eso	a
la	la	cero.
gente	gente	No
ahora	ahora	tengo,
no	no	pero
tiene	tiene	como
ganas	ganas	hacemos
de	de	confitals
trabajar	trabajar	de
~,	~,	todo,
la	la	de
gente	gente	clobas,
~…	~…	que
		]			]	es
y	y	el
si	si	que
no	no	viene
trabajo	trabajo	hasta
de	de	de
hacerlo	hacelo
~,	~,
no	no
tengo	tengo
~,	~,
pero	pero
como	como
hacemos	hacemos
confitados	confitaos
de	de
todo	todo
~,	~,
de	de
todas	todas
clases	clases
que	que
~,	~,
que	que
viene	viene
hasta	hasta
de	de
calabaza	calabaza
~.	~.
