estandar	dialectal	whisper
Pues	Pues	pues
mira	mira	muy
~,	~,	fácil,
pues	pues	porque
muy	muy	la
fácil	fácil	suntesa
~:	~:	no
porque	porque	estaba
~,	~,	en
porque	porque	abiertas
las	las	y
fronteras	fronteras	producíamos
no	no	más
estaban	estaban	de
abiertas	abiertas	lo
y	y	que
producíamos	producíamos	se
más	más	ponció
de	de	día
lo	lo	y
que	que	los
se	se	técnicos
consumía	consumía	del
~,	~,	estado
[RISA]	[RISA]	nos
ya	ya	dedía
está	está	planten
~.	~.	planten
Y	Y	que
los	los	aquí
técnicos	técnicos	se
del	del	hace
estado	estado	dinero
nos	nos	y
decían	decían	así
~:	~:	así
«~	«~	como
Planten	Planten	cogeis
~,	~,	ya
planten	planten	la
~,	~,	fruta
que	que	por
~,	~,	San
que	que	Juan
aquí	aquí	y
se	se	todo
hace	hace	eso
dinero	dinero	después
y	y	ya
así	así	a
hacéis	hacéis	ver
~,	~,	bien,
como	como	no
cogéis	cogéis	me
ya	ya	decentes,
la	la	si,
fruta	fruta	si,
por	por	si,
San_Juan	San_Juan	cada
y	y	vez,
todo	todo	si,
eso	eso	uno,
~,	~,	tres
después	después	o
ya	ya	cuatro
~…	~…	años,
a	a	bien,
vivir	vivir	y
~»	~»	después
~.	~.	se
[Rndo:	[Rndo:	tenía
		¿~			¿~	que
No	No	tirar
me	me	tú
entiendes	entiendes	o
~?	~?	sea,
		]			]	mi
Y	Y	cinco,
sí	sí	ni
~,	~,	cinco
sí	sí	gracias
~,	~,	a
sí	sí	los
que	que	saldios
a	a	estos,
vivir	vivir	nos
~,	~,	metieron
sí	sí	un
~,	~,	rollo,
hubo	hubo	si,
tres	tres	después
o	o	aquí
cuatro	cuatro	pasábamos
años	años	años
bien	bien	pero
y	y	estoy
después	después	ya
se	se	es
tenían	tenían	mucho
que	que	cerca
tirar	tirar	y
~,	~,	hicimos
tú	tú	unas
~…	~…	contratas
~,	~,	con
o	o	cooperativas
sea	sea	de
~,	~,	la
~¡~	~¡~	subtebrancia
fis	fis	aquí
~!	~!	y
[ONOMAT]	[ONOMAT]	era
~,	~,	el
ni	ni	sistema
cinco	cinco	con
~…	~…	un
~,	~,	acuerdo
~¡~	~¡~	que
ni	ni	podíamos
cinco	cinco	colar
~!	~!	fruta
~,	~,	a
gracias	gracias	la
a	a	francia
~,	~,	y
a	a	formamos
los	los	parte
[A-Inn]	[A-Inn]	como
estos	estos	una
~.	~.	empresa,
Nos	Nos	le
metieron	metieron	hicimos
un	un
rollo	rollo
~…	~…
[RISA]	[RISA]
Sí	Sí
~.	~.
Después	Después
aquí	aquí
~,	~,
bueno	bueno
~,	~,
pasaron	pasaron
los	los
años	años
~,	~,
pero	pero
esto	esto
ya	ya
es	es
mucho	mucho
[A-PIn:	[A-PIn:
		cerca			cerca
~,	~,
		]			]
¿~	¿~
eh	eh
~?	~?
~,	~,
hicimos	hicimos
unas	unas
contratas	contratas
con	con
~…	~…
~,	~,
con	con
cooperativas	cooperativas
del	del
sur	sur
de	de
Francia	Francia
~,	~,
[A-Pau:	[A-Pau:
		aquí			aquí
ya	ya
~,	~,
		]			]
y	y
era	era
el	el
sistema	sistema
~…	~…
con	con
un	un
acuerdo	acuerdo
que	que
podíamos	podíamos
colar	colar
fruta	fruta
hacia	hacia
Francia	Francia
~;	~;
formábamos	formábamos
parte	parte
como	como
de	de
una	una
empresa	empresa
~…	~…
~,	~,
lo	lo
hicimos	hicimos
nosotros	nosotros
~.	~.
