estandar	dialectal	whisper
Y	Y	Luego,
luego	luego	pues,
~,	~,	en
pues	pues	el
~,	~,	fuego
[OTRAS-EM]	[OTRAS-EM]	retiramos
en	en	la
el	el	lumbre,
fuego	fuego	barriamos
~,	~,	bien
retirábamos	retirábamos	el
la	la	artes,
~,	~,	llamaba,
la	la	y
lumbre	lumbre	con
~,	~,	un
barríamos	barríamos	cachorro
bien	bien	de
el	el	olata
~,	~,	cubriamos
el	el	la
llar	llar	torta,
que	que	y
se	se	se
llamaba	llamaba	le
~,	~,	echaba
[HS:E1	[HS:E1	la
		Sí			Sí	asociante
~.	~.	y
		]			]	ahí
y	y	se
con	con
un	un
~,	~,
un	un
cacharro	cacharro
de	de
hojalata	hojalata
cubríamos	cubríamos
la	la
~,	~,
la	la
torta	torta
~,	~,
[HS:E1	[HS:E1
		Sí			Sí
~.	~.
		]			]
y	y
después	después
le	le
echaba	echaba
las	las
~,	~,
las	las
ascuas	ascuas
encima	encima
y	y
allí	allí
se	se
cocía	cocía
~.	~.
[HS:E1	[HS:E1
		¿~			¿~
Ascuas	Ascuas
encima	encima
		]			]
