estandar	dialectal	whisper
Esta	Esta	Esta
no	no	no
tiene	tiene	tiene.
familia	familia	Pero
~.	~.	yo
[HS:E1	[HS:E1	los
		Ah			Ah	llevé
~,	~,	siempre.
¿~	¿~	Conmigo,
no	no	algún
tiene	tiene	día,
~?	~?	a
		]			]	mi
Ella	Ella	madre
no	no	me
tiene	tiene	lo
familia	familia	tenía,
~,	~,	pero
[SLNC]	[SLNC]	como
sí	sí	también
~,	~,	ella
sí	sí	se
~,	~,	trabajaba,
pero	pero	no
yo	yo	me
los	los	lo
llevé	llevé	podía
siempre	siempre	tener,
conmigo	conmigo	nada
~.	~.	más
~¡~	~¡~	yo
Hombre	Hombre	siempre
~!	~!	los
~,	~,	llevé
algún	algún	con
día	día	las
a	a	ovejas,
lo	lo	el
mejor	mejor	invierno
mi	mi	con
madre	madre	buen
me	me	frío,
los	los	llevé
tenía	tenía	los
~,	~,	niños
pero	pero	al
como	como	cuello.
también	también	Y
ella	ella	los
se	se	llevé
trabajaba	trabajaba	a
~,	~,	Aral,
pues	pues	a
no	no	Aral
me	me	que
lo	lo	cuando
podía	podía	dije,
tener	tener	demos
nada	nada	a
más	más	Aral
yo	yo	con
siempre	siempre	las
los	los	vacas
llevé	llevé	y
con	con	los
las	las	llevé
ovejas	ovejas	a
~,	~,	sacar
por	por	el
el	el	pan,
invierno	invierno	cuando
con	con	sacábamos
buen	buen	el
frío	frío	trigo
llevé	llevé	y
los	los	el
niños	niños	centeno
al	al	y
cuello	cuello
y	y
los	los
llevé	llevé
a	a
arar	arar
~,	~,
a	a
arar	arar
~,	~,
como	como
dije	dije
~,	~,
a	a
arar	arar
con	con
las	las
vacas	vacas
y	y
los	los
llevé	llevé
a	a
segar	segar
el	el
pan	pan
cuando	cuando
segábamos	segábamos
el	el
trigo	trigo
y	y
el	el
centeno	centeno
y	y
todo	todo
eso	eso
~.	~.
