estandar	dialectal	whisper
|T2|	|T2|	Y
uh	uh	como
~,	~,	se
cosa	cosa	los
rica	rica	cocinaba
~!	~!	después.
[RISAS]	[RISAS]	Ah,
~.	~.	o
Mi	Mi	sea,
padre	padre	ya
dejaba	dejaba	le
los	los	gusta
calamarcitos	calamarcitos	cocinar.
así	así	Oh,
chiquititos	chiquititos	pues,
~,	~,	arriesca.
y	y	Mi
~…	~…	padre
~,	~,	dejaba
y	y	los
decía	decía	caramel
~…	~…	sinto,
~:	~:	así,
«~	«~	chiquitito.
~¡~	~¡~	Y...
		y
Anonimizado	Anonimizado	decía...
		Me
~!	~!	salió
~»	~»	a
~.	~.	mi
A	A	madre.
mi	mi	Manda
madre	madre	el
~.	~.	niño
«~	«~	con
Manda	Manda	una
al	al	botella
niño	niño	de
a	a	vino.
buscar	buscá	Manda
una	una	bajo
botella	botella	una
de	e	botella
vino	vino	de
~»	~»	vino.
~.	~.	Y
Mandaba	Mandaba	entonces...
a	a	Manda
buscar	buscá	bajo
una	una	una
botella	botella	botella
de	de	de
vino	vino	vino.
y	y	Y
entonces	entonces	entonces...
~…	~…	Lo
mandaba	mandaba	freí
a	a	al
buscar	buscá	freírculo.
una	una	Y
botella	botella	se
de	de	lo
vino	vino	comienza
y	y	con
entonces	entonces	su
él	él
los	los
freía	freía
~.	~.
[HS:E2	[HS:E2
		Sí			Sí
~.	~.
		]			]
[V-Mrm]	[V-Mrm]
~.	~.
Al	Al
freírlos	freírlos
se	se
lo	lo
comía	comía
en	en
tinta	tinta
~,	~,
con	con
su	su
tinta	tinta
~.	~.
