estandar	dialectal	whisper
Sí	Sí	No,
~.	~.	a
Muchos	Muchos	ver,
cabriolés	cabriolés	mía.
vienen	vienen	Si,
~,	~,	la
muchos	muchos	gente
cabriolés	cabriolés	donde
 	 	está
 	 	acá
 	 	las
 	 	carrosas,
 	 	que
 	 	son
 	 	tractores,
 	 	su
 	 	carrosas.
 	 	No,
 	 	no,
 	 	no.
 	 	Una
 	 	tractora,
 	 	otras
 	 	carros
 	 	con
 	 	caballos,
 	 	camiones.
 	 	Camiones,
 	 	¿eh?
 	 	Camiones,
 	 	¿eh?
 	 	Muy
 	 	adornado,
 	 	otra
 	 	obra.
 	 	Camiones,
 	 	¿eh?
 	 	Y
 	 	de
 	 	va,
 	 	vienen
 	 	son
 	 	muchas,
 	 	muchos
 	 	cabrioles.
 	 	Carros
 	 	de
 	 	caballo,
 	 	carros
 	 	con
 	 	caballo.
 	 	Cuando
 	 	caballo.
 	 	Cuando.
 	 	Eso
 	 	son
 	 	cabrioles.
 	 	Sí.
 	 	Un
 	 	chocabrele
 	 	viene
 	 	mucho,
 	 	carros.
