estandar	dialectal	whisper
A	A	a
aquellos	aquellos	que
sí	sí	si,
~,	~,	a
aquellos	aquellos	que
ya	ya	yo
sa-	sa-	ya
~,	~,	sabía
sabían	sabían	bueno,
~¡~	~¡~	a
bueno	bueno	que
~!	~!	teníamos
Teníamos	Teníamos	una
una	una	perra
perra	perra	que
que	que	le
le	le	decía
decía	decía	yo,
yo	yo	le
~,	~,	decía
le	le	mi
decía	decía	marido,
mi	mi	palomámonos,
marido	marido	a
~:	~:	casar
«~	«~	un
		conejo,
Anonimizado	Anonimizado	yo
		me
~,	~,	quedaba
vámonos	ámonos	a
a	a	costar
cazar	cazar	y
un	un	al
conejo	conejo	rato
~»	~»	y
~,	~,	me
y	y	sentía
yo	yo	bomb,
me	me	que
quedaba	quedaba	tiraba
acostada	acostada	al
y	y	tiro,
al	al	digo,
ratico	ratico	ya
ya	ya	viene
sentía	sentía	la
~,	~,	perra
~¡~	~¡~	con
bum	bum	el
~!	~!	conejo,
[ONOMAT]	[ONOMAT]
~,	~,
que	que
tiraba	tiraba
el	el
tiro	tiro
~;	~;
digo	digo
~:	~:
«~	«~
Ya	Ya
viene	viene
la	la
perra	perra
con	con
el	el
p-	p-
~,	~,
con	con
el	el
conejo	conejo
~»	~»
~.	~.
