estandar	dialectal	whisper
No	No	¿No
~,	~,	tengo
no	no	con
tengo	tengo	el
colesterol	colesterol	esterón?
~,	~,	No,
pero	pero	no
bueno	bueno	tengo
~,	~,	con
estoy	toy	el
gorda	gorda	esterón,
demasiao	demasiao	pero
y	y	bueno,
~,	~,	estoy
y	y	gorda
bueno	bueno	de
~,	~,	mi
estas	estas	seháudio.
grasas	grasas	Y
no	no	bueno,
nos	nos	esterva
conviene	conviene	eso,
~.	~.	no
Puedes	Puedes	nos
comerlo	comerlo	conviene.
un	un	¿Pues
día	día	con
~,	~,	vergundía?
pero	pero	Pero
~…	~…	bueno,
Pues	Pues	pues
esto	esto	esto
es	es	es
la	la	la
manteca	manteca	manteca.
~,	~,	Casi
así	así	se
se	se	cierra.
queda	queda	Después
~.	~.	de
Después	Después	la
de	de	nata,
la	la	lo
nata	nata	va
~,	~,	a
lo	lo	ti
bates	bates	bien
bien	bien	batido
batido	batido	con
con	con	eso.
eso	eso	Tantiguamente,
~…	~…	no
Que	Que	se
antiguamente	antiguamente	va
no	no	a
se	se	ti
batía	batía	antes
~,	~,	claro,
antes	antes	no
claro	claro	había
~,	~,	batidoras.
no	no	Entonces,
había	había	yo
batidoras	batidoras	antiguamente
~,	~,	me
entonces	entonces	acuerdo
yo	yo	que
antiguamente	antiguamente	lo
me	me	hacían
acuerdo	acuerdo	en
que	que	un
lo	lo	cachardo.
hacían	hacían	Por
en	en	capaban
un	un	por
cacharro	cacharro	encima
~,	~,	con
lo	lo	un
tapaban	tapaban	paño
por	por	y
encima	encima	después
con	con	así.
un	un	Dando
~,	~,	así,
un	un	dando,
paño	paño	dando,
~,	~,	dando.
y	y	Y
después	después	es
así	así	que
~…	~…	me
[G-Imt]	[G-Imt]	van
[R-Inf]	[R-Inf]	a
Dando	Dando	amazar,
así	así	¿no?
~,	~,	Azar,
dando	dando	en
~,	~,	ese
dando	dando	clín.
~,	~,	En
[HS:E1	[HS:E1	su
		¿~			¿~	amazar.
Y	Y	Y
eso	eso	es
llamaban	llamaban	que
mazar	mazar	me
~?	~?	te
		]			]	la
dando	dando	pese.
~,	~,	También,
dando	dando	a
~…	~…	limpio
Mazar	Mazar	y
~.	~.	trabajo
Efectivamente	Efectivamente	mientras
~.	~.	embarrassed
[HS:E1	[HS:E1	y
		[Asent]			[Asent]	did
~.	~.	Bear,
		]			]	¿no
Eso	Eso	satu?
mismo	mismo	O
~.	~.	también
Eso	Eso	para
era	era	fifth
mazar	mazar	fall.ight.
~.	~.
Voy	Voy
a	a
meterla	meterla
~,	~,
que	que
se	se
me	me
~…	~…
[A-Crt]	[A-Crt]
