estandar	dialectal	whisper
Bueno	Bueno	Bueno,
~,	~,	al
ha	ha	que
crecido	crecido	sí
también	también	yo
~.	~.	tapé,
Después	Después	después
de	de	de
la	la	la
guerra	guerra	guerra,
ha	ha	que
crecido	crecido	sí
~,	~,	yo.
pero	pero	Pero
[OTRAS-EM]	[OTRAS-EM]	yo
yo	yo	soy
soy	soy	de
de	de	la
la	la	guerra.
guerra	guerra	Entonces,
y	y	lo
entonces	entonces	que
lo	lo	tengo
que	que	más
tengo	tengo	en
más	más	la
en	en	cabeza
la	la	siempre,
cabeza	cabeza	yo
siempre	siempre	ahora
~|	~|	voy
yo	yo	a...
ahora	ahora	Cuarto,
voy	voy	aquí
a	a	vengo,
~,	~,	aquí
a	a	vengo.
mi	mi	Vengo,
cuarto	cuarto	nunca
~:	~:	vengo,
«~	«~	a
~¡~	~¡~	otro
A	A	vez.
qué	qué	Ay,
vengo	vengo	voy
~,	~,	a
a	a	otro
qué	qué	vez.
vengo	vengo	Ay,
~!	~!	que
~»	~»	venía
~.	~.	por
Me	Me	esto.
tengo	tengo	Pero
que	que	si
venir	venir	ahora
otra	otra	me
vez	vez	habla
~,	~,	de
~¡~	~¡~	la
ay	ay	guerra,
~!	~!	yo
~,	~,	tenía
voy	voy	8
otra	otra	años.
vez	vez	Entonces,
~,	~,	eso
«~	«~	es
~¡~	~¡~	suito
Ay	Ay	y
~!	~!	esa
~,	~,	cosa.
qué	qué	Entonces,
venía	venía	cuando
a	a	yo
por	por	cabí,
esto	esto	yo
~»	~»	era
~,	~,	una
pero	pero	niña
si	si	muy
ahora	ahora	mi
me	me	madre.
hablas	hablas	Porque
de	de	mi
la	la	madre,
guerra	guerra	un
~,	~,	secreto,
yo	yo	sin
tenía	tenía	madre.
ocho	ocho	Entonces,
años	años	todo
y	y	lo
entonces	entonces	que
esos	esos	yo
sustos	sustos	quería,
y	y	lo
esas	esas	que
cosas	cosas	sí,
~,	~,	a
entonces	entonces	caprichosa,
es	es	madre
cuando	cuando	de
yo	yo	cadita,
cambié	cambié	no,
~.	~.	pero
Yo	Yo	con
era	era	diva
una	una	con
niña	niña	allí
mu	mu	va
mimada	mimada	a
~,	~,	morir.
porque	porque	Pero
mi	mi	entonces,
madre	madre	era
se	se	más
crio	crio	bien
sin	sin	revedido.
madre	madre	Las
y	y	copitas
entonces	entonces	no
to	to	quiero
lo	lo	esto,
que	que	no
yo	yo	quiero
quería	quería	yo,
~,	~,	la
lo	lo	mareaba
que	que	mucho.
hacía	hacía	Pero,
~,	~,	cuando
caprichosa	caprichosa	vino
~,	~,	la
maleducadita	maleducadita	guerra,
~,	~,	vinieron
[Rndo:	[Rndo:	a
		pero			pero	la
cuando	cuando	escasez.
iba	iba	Yo
con	con	no
ella	ella	pase
iba	iba	hambre.
mu	mu	Porque
bien	bien	mi
		]			]	tío,
~,	~,	a
pero	pero	huello,
entonces	entonces	tenía
era	era	entiende.
más	más	Entonces,
bien	bien	como
rebelde	rebelde	la
~|	~|	cosa
las	las	estaba
comidas	comidas	enracionada,
~,	~,	como
no	no	en
quiero	quiero	toda
esto	esto	la
~,	~,	país,
no	no	acá
quiero	quiero	hay
[A-PIn:	[A-PIn:	guerra,
		eso			eso	por
		]			]	la
~,	~,	racional,
la	la	la
mareaba	mareaba	azúcar
mucho	mucho	o
~.	~.	novia,
Pero	Pero	el
ya	ya	suculante,
vino	vino	por
la	la	ejemplo,
guerra	guerra	tampoco
~,	~,	venía.
[TOS]	[TOS]	Es
vinieron	vinieron	que
la	la	se
escasez	escasez	vuelvo
~,	~,	a
la	la	ir
escasez	escasez	a
~,	~,	la
[TOS]	[TOS]	comida,
yo	yo	porque
no	no	la
pasé	pasé	cosa
hambre	hambre	de
porque	porque	campus
mis	mis	también,
tíos	tíos	con
abuelos	abuelos	la
tenían	tenían	cosa
tiendas	tiendas	de
~,	~,	los
entonces	entonces	tres
como	como	años
las	las	de
cosas	cosas	guerra,
estaban	estaban	pues
racionadas	racionás	se
como	como	quedó
en	en	el
todos	to	campus
los	los	que
países	países	no
que	que	había
hay	hay	de
guerras	guerras	nada.
pos	pos	Y
ni	ni	entonces
las	las	había
raciones	raciones	agarrobe.
el	el	Una
~|	~|	cosa
la	la	se
azúcar	azúcar	puso
n'había	n'había	de
~,	~,	muda,
el	el	la
chocolate	chocolate	compraba,
~,	~,	la
por	por	gente,
ejemplo	ejemplo	la
~,	~,	agarrobe.
tampoco	tampoco	Por
venía	venía	allá
~.	~.	no
Escasez	Escasez	se
~|	~|
bueno	bueno
~,	~,
y	y
de	de
las	las
comidas	comidas
porque	porque
la	la
cosa	cosa
de	de
campo	campo
también	también
con	con
la	la
cosa	cosa
de	de
los	los
tres	tres
años	años
de	de
guerra	guerra
~,	~,
pues	pues
se	se
quedó	quedó
el	el
campo	campo
que	que
no	no
había	había
de	de
na	na
~.	~.
Y	Y
entonces	entonces
había	había
algarrobas	algarrobas
~,	~,
la	la
cosa	cosa
se	se
puso	puso
de	de
moda	moda
~,	~,
la	la
~|	~|
compraba	compraba
la	la
gente	gente
algarrobas	algarrobas
~|	~|
ahora	ahora
ya	ya
no	no
se	se
ven	ven
~.	~.
[TOS]	[TOS]
