estandar	dialectal	whisper
El	El	¿Perdín,
mismo	mismo	no?
~,	~,	¿No
[R_Tlf]	[R_Tlf]	es
que	que	el
no	no	mismo?
es	es	Si
el	el	me
mismo	mismo	ha
~…	~…	de
Vamos	Vamos	fecha
a	a	un
ver	ver	poco.
si	si	Sí?
me	me	Ah,
dejáis	dejáis	ya
tranquilo	tranquilo	lo
un	un	he
poco	poco	oído.
~…	~…	No,
[HCruz:	[HCruz:	aunque
		¿~			¿~	mal
Sí	Sí	llamaba
~?	~?	otra
~…	~…	vez
~¡~	~¡~	y
Ay	Ay	ahora
~!	~!	me...
~,	~,	No
ya	ya	es
~,	~,	algo...
ya	ya	Que
lo	lo	no
ha	ha	me
oído	oído	da
~…	~…	jeta.
No	No	Mira,
~,	~,	uno
que	que	se
me	me	lo
han	han	tiene
llamado	llamado	que
otras	otras	cargar.
veces	veces	¿Qué
~,	~,	va
y	y	a
ahora	ahora	hacer?
pues	pues	¿Qué
~,	~,	va?
me	me	Dime
~,	~,	cosas.
se	se	Dime
me	me	cosas
ha	ha	que
ocurrido	ocurrido	no
decir	decir	se
~…	~…	payó.
Bah	Bah	Ah,
~,	~,	ah,
pos	pos	ah,
mira	mira	ah,
~,	~,	ah...
uno	uno	Venga,
se	se	pero
lo	lo	va
tiene	tiene	a
que	que	tardar
cargar	cargar	mucho.
~,	~,	Pero...
¿~	¿~	Entonces
qué	qué	tú
vas	vas	sabes
a	a	que
hacer	hacer	él
~?	~?	ya
~,	~,	lino
hija	hija	esta...
~,	~,	Es
¿~	¿~	que
qué	qué	él
vas	vas	ya...
a	a	Acaba
hacer	hacer	de
~?	~?	llamar...
Dime	Dime	Acaba
cosas	cosas	de
~,	~,	llamarme
dime	dime	a
cosas	cosas	mi.
que	que	Y...
no	no	pero
sepa	sepa	que...
yo	yo	Dice
~…	~…	que
Ah	Ah	se
~,	~,	iba,
anda	anda	pero
~,	~,	ya
anda	anda	no
~.	~.	sé
Venga	Venga	si
~,	~,	sabrá
pero	pero	y
¿~	¿~	dono.
vas	vas	Pero
a	a	bueno...
tardar	tardar	Es
mucho	mucho	que...
~?	~?	Esperate,
[R-Vnt]	[R-Vnt]	esperate
		que
Pero	Pero	te
~,	~,	diga.
entonces	antonces	La
tú	tú	llave
sabes	sabes	se
que	que	la
ya	ya	llevó
allí	allí	en
no	no	nieto
está	está	para
~,	~,	allá.
es	es	En
que	que	los...
ella	ella	Ya
~…	~…	no
Aca-	Aca-	sé,
~,	~,	pero
acaba	acaba	bueno,
de	de	de
llamar	llamar	todo
~,	~,	manera.
a-	a-	Tu
~,	~,	sabes
acaba	acaba	de
de	de	tu
llamarme	llamarme	casa
a	a	para
mí	mí	acá.
y	y	Y
~…	~…	yo...
~,	~,	Y
pero	pero	yo...
que	que	Me
dice	dice	esperaba
que	que	de
se	se	espero
iba	iba	allí,
~,	~,	pero...
pero	pero	Yo
ya	ya	llegare
no	no	antes
sé	sé	que
si	si	tú.
se	se	Sí,
habrá	habrá	yo...
ido	ido	Yo
o	o	despero...
no	no	Yo
~,	~,	despero
pero	pero	allí.
bueno	bueno	Me
~…	~…	he
Es	Es	ido.
que	que	Vale.
~,	~,	Ah,
eh	eh	y
~,	~,	es
espérate	espérate	todo.
~,	~,	Bueno,
espérate	espérate	los
que	que	sientos
te	te	no
diga	diga	podés
~…	~…	seguir,
Las	Las	pero
llaves	llaves	ahora
las	las	sí
~|	~|	que
se	se	es
las	las	verdad.
llevó	llevó	Ahora
el	el	ya
nieto	nieto	ni...
pa	pa	Ni
allá	allá	puedo
~…	~…	seguir
Yo	Yo	haciendo
no	no	lo
sé	sé	que...
~,	~,	Ahora
pero	pero	me
bueno	bueno	tengo...
~,	~,	Lo
de	de	tienes
todas	todas	que
maneras	maneras	mir<|es|><|transcribe|>
~,	~,
voy	voy
~,	~,
¿~	¿~
tú	tú
sales	sales
de	de
tu	tu
casa	casa
pa	pa
acá	acá
~?	~?
Y	Y
yo	yo
~,	~,
y	y
yo	yo
te	te
~,	~,
y	y
yo	yo
~,	~,
y	y
~…	~…
Eh	Eh
~,	~,
¿~	¿~
me	me
esperas	esperas
o	o
te	te
espero	espero
allí	allí
en	en
~…	~…
~?	~?
Pero	Pero
~,	~,
yo	yo
llegaré	llegaré
antes	antes
que	que
tú	tú
~.	~.
Sí	Sí
~,	~,
yo	yo
te	te
~,	~,
yo	yo
te	te
espero	espero
~,	~,
yo	yo
te	te
espero	espero
~,	~,
te	te
espero	espero
allí	allí
~.	~.
Venga	Venga
~,	~,
vale	vale
~…	~…
Venga	Venga
~…	~…
Hasta	Hasta
ahora	ahora
~.	~.
		]			]
~¡~	~¡~
Bueno	Bueno
~!	~!
~,	~,
lo	lo
siento	siento
no	no
poder	poder
seguir	seguir
~,	~,
pero	pero
ahora	ahora
sí	sí
que	que
~,	~,
de	de
verdad	verdad
~,	~,
ahora	ahora
ya	ya
ni	ni
~,	~,
ni	ni
~,	~,
[HS:E2	[HS:E2
		No			No
se	se
preocupe	preocupe
~.	~.
		]			]
ni	ni
puedo	puedo
seguir	seguir
haciendo	haciendo
lo	lo
que	que
~,	~,
ahora	ahora
me	me
tengo	tengo
~,	~,
me	me
~,	~,
me	me
tengo	tengo
que	que
ir	ir
~.	~.
