estandar	dialectal	whisper
hombre	hombre	aquí
~,	~,	la
[HS:I2	[HS:I2	gente
		Pero			Pero	los
mucho	mucho	veía
peor	peor	a
~.	~.	la
		]			]	cuarta,
aquí	aquí	la
la	la	iglesia,
gente	gente	una
los	los	ropa
veías	veías	y
a	a	la
la	la	diperde
puerta	puerta	y
de	de	una
la	la	pulilla
iglesia	iglesia	casi
con	con	no,
unas	unas	yo
ropitas	ropitas	me
así	así	voy
~,	~,	a
heladitos	heladitos	ver
de	de	también,
frío	frío	es
~,	~,	el
con	con	mal
la	la	vestido,
colilla	colilla	ya
~,	~,	es
casi	casi	de
no	no	inculatar
~…	~…	de
~,	~,	cuando
y	y	ya
lo	lo	se
que	que	ponía
decimos	decimos	al
~,	~,	sol,
había	había	para
tanta	tanta	que
miseria	miseria	acasa,
~,	~,	hoy
mal	mal	se
~,	~,	va
mal	mal	a
vestidos	vestidos	ir
~…	~…	ver
[HS:I2	[HS:I2	que
		Mal			Mal	ahora,
vestidos	vestidos	que
~.	~.	ahora
		]			]	tanto
Y	Y	se
a	a	habla,
las	las	entonces
cinco	cinco	también
de	de	estaba,
la	la	lo
tarde	tarde	que
~,	~,	parece
cuando	cuando	que
ya	ya	la
se	se	gente
ponía	ponía	se
el	el	corriente
sol	sol	es,
~,	~,	la
y	y	gente
pa	pa	a
casa	casa	los
~.	~.	65,
Y	Y	66
~,	~,	años
y	y	ya
estas	estas	no
enfermedades	enfermedades	normalmente,
que	que	tú
ahora	ahora	vas
~…	~…	a
~,	~,	altamente
que	que	ir
ahora	ahora	a
tanto	tanto	los
se	se	65,
habla	habla	hasta
~,	~,	70,
entonces	entonces	casi
también	también	no
estaba	estaba	le
~,	~,	toman
lo	lo	a
que	que	día,
pasa	pasa	me
es	es	voy
que	que	a
la	la	repetir
gente	gente	que
se	se	es
moría	moría	claro,
antes	antes	te
~.	~.	has
[HS:I2	[HS:I2	de
		Sí			Sí	enfermer,
~.	~.	me
		]			]	lo
La	La	hayan
gente	gente	hecho,
a	a	yo
los	los	creo
sesenta_y_cinco	sesenta_y_cinco	que
~,	~,	ha
sesenta_y_seis	sesenta_y_seis	estado
años	años	siempre,
ya	ya	que
normalmente	normalmente	para
ya	ya	que
~…	~…	no
Tú	Tú	se
vas	vas	manifestaba,
al	al	porque
cementerio	cementerio	te
~,	~,	había
sesenta_y_cinco	sesenta_y_cinco	adentro,
~,	~,	o
a	a	si
los	los	se
setenta	setenta	manifestaba,
casi	casi	pierde
no	no	la
llegaba	llegaba	memoria,
nadie	nadie	tanto
~.	~.	que
Me	Me	el
vengo	vengo	juego
a	a	que
referir	referir	decía,
que	que	pero
~,	~,	ya
claro	claro	no
~,	~,	sé,
estas	estas	tú
enfermedades	enfermedades	lo
[A-Inn]	[A-Inn]	acabo,
yo	yo	por
creo	creo	qué
que	que	se
han	han	moría,
estado	estado	no
siempre	siempre
~,	~,
lo	lo
que	que
pasa	pasa
que	que
no	no
~,	~,
no	no
se	se
manifestaba	manifestaba
porque	porque
te	te
habías	habías
muerto	muerto
o	o
~,	~,
si	si
se	se
manifestaba	manifestaba
~…	~…
~,	~,
pierde	pierde
la	la
memoria	memoria
~,	~,
tal	tal
~,	~,
que	que
cual	cual
~,	~,
lo	lo
que	que
se	se
decía	decía
~,	~,
pero	pero
~,	~,
ya	ya
no	no
sé	sé
~,	~,
pero	pero
al	al
cabo	cabo
del	del
poco	poco
ya	ya
se	se
morían	morían
~…	~…
No	No
sé	sé
~.	~.
[HS:E	[HS:E
		[TOS]			[TOS]
		]			]
