estandar	dialectal	whisper
Si	Si	Si
cada	cada	cada
año	año	año
~,	~,	desde
desde	desde	los
los	los	tres
se-	se-	años
~,	~,	habrán
de	de	salido
~|	~|	el
tres	tres	dramateo,
años	años	se
~,	~,	senta
habrán	habrán	lo
salido	salido	menos
en	en	y
San_Mateo	San_Mateo	antes
sesenta	sesenta	se
~,	~,	de
~¡~	~¡~	guano
lo	lo	a
menos	menos	seguir
~!	~!	reciны
Y	Y	un
antes	antes	Edible
salían	salían	y
cuatro	cuatro	dumpad
~,	~,	mientras
pues	pues	terminamos
[RISA]	[RISA]
no	no
puede	puede
ser	ser
~.	~.
[SLNC]	[SLNC]
