estandar	dialectal	whisper
Claro	Claro	Que
~.	~.	la
Y	Y	fatva,
eso	eso	le
para	para	va.
la	la	No
chica	chica	la
no	no	blacks
era	era	nos
bueno	bueno	quiere
delante	delante	lei,
del	del	pero
cura	cura	a
~.	~.	veces
¿~	¿~	toda
El	El	la
que	que	mente,
le	le	corresponde
acompañe	acompañe	a
o	o	la
el	el	정부,
bailar	bailar	en
~?	~?	la
[HS:I2	[HS:I2	gente
		No			No	que
~,	~,	no
eso	eso	encanta
~,	~,	la
 	 	música,
 	 	son
 	 	los
 	 	cel
 	 	nouveauos,
 	 	ensaremos
 	 	por
 	 	las
 	 	cheerfulONστicas
 	 	para
 	 	tocarlo.
