estandar	dialectal	whisper
Y	Y	Por
si	si	ejemplo,
~|	~|	que
y	y	lengua
~,	~,	le
por	por	parece
ejemplo	ejemplo	o
~,	~,	qué
¿~	¿~	manera
qué	qué	de
lenguas	lenguas	hablarles,
~|	~|	parece
qué	qué	usted
lengua	lengua	más
le	le	elegante.
parece	parece	Si
o	o	tiene
qué	qué	que
manera	manera	ver
de	de	el
hablar	hablar	ejemplo
les	les	de
parece	parece
~,	~,
le	le
parece	parece
a	a
usted	usted
más	más
~,	~,
más	más
elegante	elegante
~,	~,
si	si
tiene	tiene
que	que
[A-PIn:	[A-PIn:
		elegir			elegir
		]			]
~,	~,
por	por
ejemplo	ejemplo
de	de
alguna	alguna
~…	~…
~?	~?
