estandar	dialectal	whisper
Ahora	Ahora	ya
ya	ya	nada,
nada	nada	ya
~.	~.	no.
Y	Y	No,
ya	ya	a
[HS:E1	[HS:E1	veces
		¿~			¿~	nos
Y	Y	tuvimos
~…	~…	años
~?	~?	el
		]			]	pueblo
una	una	que
vez	vez	llevó
que	que	14
nos	nos	años
estuvimos	estuvimos	aquí
en	en	a
ese	ese	esa
pueblo	pueblo	area
que	que	del
te	te	melting
digo	digo	en
catorce	catorce	el
años	años	mundo
~,	~,	saltando,
ya	ya	a
nos	nos	mucho
bajamos	bajamos	tiempo
aquí	aquí	ahora
a	a	sílaw
Aínsa	Aínsa	devotees
y	y
ya	ya
desde	desde
entonces	entonces
ya	ya
no	no
hemos	hemos
tenido	tenido
más	más
animales	animales
~.	~.
