estandar	dialectal	whisper
por	por	por
lo	lo	lo
regulá	regulá	regla
~,	~,	el
el	el	80
ochenta	ochenta	al
~,	~,	90%
el	el	a
noventa	noventa	los
por	por	hombres,
ciento	ciento	las
los	los	mujeres
hombres	hombres	tienen
~;	~;	la
las	las	no
mujeres	mujeres	esperiencias.
tienen	tienen	Y
menos	menos	contiban
experiencia	experiencia	así
en	en	a
eso	eso	casa
~.	~.	grande,
Y	Y	de
cuando	cuando	grande
iban	iban	curgase,
así	así	pues
a	a	por
casas	casas	lo
grandes	grandes	regla
~,	~,	cada
de	de	hombre
~,	~,	y
de	de	se
grandes	grandes	va
burgueses	burgueses	a
~,	~,	tomar
pues	pues	mujeres.
por	por	Lo
lo	lo	he
regulá	regulá	goceumía
~,	~,	y
cada	cada	te
hombre	hombre	lo
llevaba	llevaba	ya
dos	dos	sabías
mujeres	mujeres	que
~.	~.	cada
[HS:E1	[HS:E1	hombre
		Ah			Ah	o
~.	~.	era
		]			]	y
Luego	Luego	que
se	se	hoy
unían	unían	en
~,	~,	día
pero	pero	todavía
ya	ya	era
sabías	sabías	una
que	que	mínima
cada	cada	de
hombre	hombre	dos
era	era	mujeres.
~,	~,	Luego
y	y	la
que	que	mejor,
hoy	hoy	el
en	en	vario
día	día	era
todavía	todavía	más
~,	~,	ciergo
era	era	de
una	una	ahí
mínima	mínima	Gran
de	de	Priya,
dos	dos	pongo
mujeres	mujeres	el
~.	~.	hombre,
Luego	Luego	por
a	a	nombre,
lo	lo
mejor	mejor
el	el
vareo	vareo
era	era
más	más
tierno	tierno
~,	~,
ya	ya
iban	iban
tres	tres
~,	~,
[HS:E1	[HS:E1
		Tres			Tres
mujeres	mujeres
por	por
hombre	hombre
~.	~.
		]			]
por	por
hombre	hombre
~,	~,
sí	sí
~.	~.
