estandar	dialectal	whisper
[HCruz:	[HCruz:	No
		No			No	sabes
sabes	sabes	las
las	las	primas
de	de	de
~…	~…	esas
las	las	de
~,	~,	esas,
las	las	pero
~,	~,	la
las	las	voló,
primas	primas	yo
de	de	conocí
esas	esas	lupo,
~,	~,	con
de	de	no
~…	~…	conocí
[HS:I2	[HS:I2	muchos
		De			De	años.
Rapa	Rapa	Bueno,
~.	~.	como
		]			]	era
Esas	Esas	primo
~.	~.	de
		]			]	mi
Bueno	Bueno	padre,
~,	~,	era
pero	pero	primo
el	el	hermano
abuelo	abuelo	de
yo	yo	mi
conocélo	conocélo	padre,
poco	poco	era
~.	~.	mi
No	No	vuelo,
~,	~,	yo
no	no	que
lo	lo	ser
conocí	conocí	que
muchos	muchos	englavo
años	años	eso
~.	~.	que
Bueno	Bueno	había.
~,	~,	Entonces,
ya	ya	dici
como	como	él,
era	era	¿Andevar?
primo	primo	O
de	de	eso,
mi	mí	con
padre	padre	que
~,	~,	un
era	era	día
primo	primo	de
hermano	hermano	hoy
de	de	lo
mi	mí	ya
padre	padre	salió
~.	~.	él,
Ese	Ese	el
es	es	mi
mi	mi	pelo,
~,	~,	y
mi	mi	de
abuelos	buelos	feránde
~,	~,	vas
[A-Inn]	[A-Inn]	a
yo	yo	ser.
qué	qué	No
sé	sé	sé,
el	el	Ande,
tinglao	tinglao	el
ese	ese	coño
que	que	me
había	había	llevan
y	y	y
entonces	entonces	barravió
[L-Otra:	[L-Otra:	todos
		dice			dici	los
		]			]	días,
él	él	claro,
~:	~:	son
«~	«~	los
¿~	¿~	diez
Adónde	Ánde	polomañanos
vas	vas	y
~,	~,	a
		mí
Anonimizado	Anonimizado	dirá,
		dice
~?	~?	la
~»	~»	presentaba
~.	~.	a
Como	Como	cuartel
lo	lo	de
veía	vía	la
~,	~,	Guardia
vielo	vielo	Civil,
~,	~,	dice
violo	violo	el,
no	no	pero
sé	sé	bueno,
cuántas	cuántas	a
veces	veces	casunto
el	el	te
pasar	pasar	llevan
pero	pero	a
dirá	dirá	cuartel
él	él	de
~:	~:	la
«~	«~	Guardia
Irá	Irá	Civil,
~…	~…	y
lo	o	jugaba
mejor	mejor	a
a	a	la
~…	~…	deslús,
buscar	buscar	mataría
algo	algo	en
o	o	medio
~…	~…	del
o	o	mundo,
eso	eso	y
~»	~»	digo,
~.	~.	dice
Conque	Conque	él,
un	un	dice
