estandar	dialectal	whisper
Sí	Sí	Sí,
~,	~,	se
se	se	aguantaba.
aguantaba	aguantaba	Porque
~,	~,	no
poque	poque	llevaba
no	no	ninguna
llevaba	llevaba	cosa
ninguna	ninguna	química,
cosa	cosa	y
química	química	era
~.	~.	toda
Era	Era	una
todo	todo	naturaleza.
natural	natural	Y
~,	~,	se
y	y	estaba
sí	sí	más
~,	~,	buena.
estaba	estaba	Pero
más	más	eso
bueno	bueno	ya
~.	~.	se
Pero	Pero	ha
eso	eso	desapareciendo,
ya	ya	digo
se	se	que
fue	fue	las
desapareciendo	desapareciendo	matanzas,
~,	~,	las
igual	igual	matanzas
que	que	hacen
las	las	aviento
matanzas	matanzas	a
~.	~.	las
[HS:E1	[HS:E1	casas.
		[Asent]			[Asent]	Pero
~.	~.	ahora,
		]			]	con
Las	Las	esto
matanzas	matanzas	de
antes	antes	los
había	había	botellinarios,
en	en	es
toas	toas	la
las	las	insanidad
casas	casas	que
~,	~,	se
pero	pero	posean
ahora	ahora	tan...
con	con	no
esto	esto	dejando
de	de	hacer
los	los	las
veterinarios	veterinarios	casas.ematicia
~,	~,	comparison
es	es	y
ley	ley	tu
de	de	hacer
sanidad	sanidá	una
que	que
se	se
ha	ha
puesto	puesto
tan	tan
~,	~,
tan	tan
~|	~|
no	no
dejan	dejan
hacer	hacer
en	en
las	las
casas	casas
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Ahora	Ahora
tienes	ties
que	que
comprarlo	comprarlo
en	en
la	la
canicería	canicería
y	y
tú	tú
hacerlo	hacelo
en	en
tu	tu
casa	casa
~.	~.
