estandar	dialectal	whisper
¿~	¿~	Y
Y	Y	el
el	el	agua
agua	agua	que
que	que	se
sueltan	sueltan	le
[HS:I1	[HS:I1	saldría
		[TOS]			[TOS]	y
		]			]	hasta
las	las	tirar
morcillas	morcillas	su
~?	~?	potencia.
[HS:I1	[HS:I1	Aquí
		Ea			Ea	no
~,	~,	se
pa	pa	tomaba,
tirarla	tirarla	no,
~,	~,	no,
pa	pa	no,
tirarla	tirarla	no.
~.	~.	Ni
		]			]	tenía
¿~	¿~	un
Aquí	Aquí	nombre
no	no	especial
~…	~…
[HS:I1	[HS:I1
		No			No
~.	~.
		]			]
se	se
tomaba	tomaba
~?	~?
[HS:I1	[HS:I1
		No			No
~,	~,
no	no
~,	~,
no	no
~,	~,
no	no
~,	~,
no	no
~.	~.
		]			]
¿~	¿~
Ni	Ni
tenía	tenía
un	un
nombre	nombre
especial	especial
tampoco	tampoco
~?	~?
