estandar	dialectal	whisper
Venía	Venía	venía
el	el	veterinario
veterinario	veterinario	y
~,	~,	se
y	y	llevaba
se	se	la
llevaba	llevaba	muestra
las	las	de
muestras	muestras	asadura
de	de	y
asadura	asadura	de
y	y	todo
de	de	el
to	to	héroe
eso	eso	y
~,	~,	la
y	y	necesitaba
lo	lo	y
analizaba	analizaba	ya
y	y	por
~,	~,	la
y	y	otro
ya	ya	día
pues	pues	por
la	la	lo
a	a	claro
otro	otro	que
día	día	tenemos,
~.	~.
[A-Crt]	[A-Crt]
Claro	Claro
que	que
tenía	tenía
un	un
cuchillo	cuchillo
~,	~,
claro	claro
~.	~.
