estandar	dialectal	whisper
Lo	Lo	Lo
que	que	que
pasa	pasa	pasa
que	que	es
eso	eso	que
se	se	eso
salía	salía	se
de	de	salía
mí	mí	de
~.	~.	mí.
Yo	Yo	Yo
me	me	me
iba	iba	iba
~,	~,	a
a	a	mejorar
lo	lo	el
mejor	mejor	interroquisto.
~,	~,	Desde
al	al	aquí
entierro	entierro	no
de	de	iba
Cristo	Cristo	a
~.	~.	mandar
Desde	Desde	esto
aquí	aquí	a
nos	nos	mi
íbamos	íbamos	amiga
a	a	y
andar	andar	yo
todas	to	no,
mis	mis	porque
amigas	amigas	no,
y	y	que
~,	~,	no,
y	y	que
nosotras	nosotras	no
nos	nos	llegue
veníamos	veníamos	a<|es|><|transcribe|>
tarde	tarde	estarles,
~.	~.	o
O	O	era
era	era	un
una	una	sanicidro,
san	san	veníamos
Isidro	Isidro	tarde,
o	o	yo
~…	~…	venía.
~,	~,	Yo
veníamos	veníamos	siempre
tarde	tarde	hacía
~.	~.	como
Yo	Yo	de
venía	venía	madre.
~|	~|	Y
yo	yo	ha
siempre	siempre	batado
hacía	hacía	los
como	como	chicos
de	de	y
madre	madre	no
~.	~.	la
Llevaba	Llevaba	veníamos
todos	tos	andando.
los	los	Pues
chicos	chicos	aquí
y	y	veníamos
luego	luego	andando
nos	nos	porque
veníamos	veníamos	así
andando	andando	vamos
~.	~.	8
Nos	Nos	días,
veníamos	veníamos	no,
andando	andando	digamos,
porque	porque	iba
así	así	a
muchos	muchos	dar
días	días	con
nos	nos	las
íbamos	íbamos	chiquillas,
~…	~…	pero
~,	~,	a
iba	iba	mí
con	con	no
las	las	está
chiquillas	chiquillas	en
~,	~,	mi
pero	pero	casa.
a	a	No
mí	mí	me
mis	mis	hacía
padres	padres	nada,
nunca	nunca	pero
~.	~.	aquí
Nunca	Nunca	yo
~,	~,	tampoco
pero	pero	me
es	es	salí,
que	que	no
yo	yo	era
tampoco	tampoco	que
me	me	no
he	he	salía
salido	salío	de
~,	~,	mí,
¿~	¿~	de
eh	eh	ellos
~?	~?	se
No	No	diría
era	era	por
que	que	ahí,
no	no	pero
salía	salía	que
de	de	mi
mí	mí	padre
de	de	nunca,
yo	yo	si
ser	ser	me
~…	~…	está
~,	~,	de
ni	ni	baile
me	me	aquí
dio	dio	en
por	por	Navarresta,
áhi	áhi	por
~,	~,	ejemplo,
pero	pero	le
que	que	está
mi	mi	a
padre	padre	la
nunca	nunca	fea.
~.	~.	Hasta
Si	Si	las
he	he	tres
estao	estao	o
de	de	las
baile	baile	cuatro,
aquí	aquí	mi
en	en	padre
Navarrete	Navarrete	nunca
~,	~,	me
por	por	ha
ejemplo	ejemplo	dicho
~,	~,	a
en	en	mí,
esta	esta	expl
~…	~…	jedenad
hasta	hasta	la
las	las	mi
tres	tres	padre,
o	o	cuando
las	las	pod
cuatro	cuatro	besondera
~,	~,	una
mi	mi	vez,
padre	padre	yo
nunca	nunca	no
me	me	meou,
ha	ha	con
dicho	dicho	la
a	a	sua
mí	mí	enthusiastic
nunca	nunca	toda
na	na	la
y	y	Iglesia.
mi	mi	Si
madre	madre	que
tampoco	tampoco	ha
 	 	pasado
 	 	a
 	 	tu
 	 	padre,
 	 	soy
 	 	un
 	 	deseode,
 	 	porque动
 	 	noี้pload
 	 	música,
 	 	o
 	 	no
 	 	rainforest,
 	 	pero
 	 	yo
 	 	la
 	 	Elena
 	 	ycloudg
