estandar	dialectal	whisper
el	el	El
caldo	caldo	cardo
~,	~,	le
le	le	estaba
echaban	echaban	en
gallina	gallina	gallina,
~,	~,	cocía
y	y	y
cocía	cocía	ese
~,	~,	cardo
[HS:E1	[HS:E1	pues
		Ah			Ah	te
~.	~.	lo
		]			]	daba.
y	y	Aro,
ese	ese	siempre
caldo	caldo	toda
pues	pues	la
te	te	vida
lo	lo	de
daban	daban	Dios
~.	~.	le
[HS:E1	[HS:E1	estaba
		[Asent]			[Asent]	en
~.	~.
		]			]
Claro	Caro
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
siempre	siempre
~,	~,
toda	to
la	la
vida	vida
de	de
Dios	Dios
le	le
echaban	echaban
gallina	gallina
~.	~.
[HS:I1	[HS:I1
		Las			Las
gallinas	gallinas
viejas	viejas
pues	pues
le	le
daban	daban
más	más
sustancia	sustancia
~.	~.
		]			]
Echaban	Echaban
gallina	gallina
~.	~.
