estandar	dialectal	whisper
Pues	Pues	En
~,	~,	este
en	en	momento,
estos	estos	a
momentos	momentos	más
~,	~,	o
o	o	menos,
sea	sea	para
más	más	ser
o	o	pueblos,
menos	menos	períneos
~,	~,	de
al	al	menos
ser	ser	de
pueblos	pueblos	patrimir
[R-Cas]	[R-Cas]	la
pequeños	pequeños	habitantes,
de	de	más
menos	menos	o
de	de	menos
cuatro_mil	cuatro_mil	buscan
habitantes	habitantes	el
~,	~,	tal
pues	pues	de
más	más	los
o	o	tustaldunes,
menos	menos	que
~,	~,	son
buscan	buscan	más
alcaldes	alcaldes	los
[V-Ljn]	[V-Ljn]	para
euskaldunes	euskaldunes	estos.
~,	~,	Nosotros,
que	que	que
son	son	llegan
vascos	vascos	por
~,	~,	lo
para	para	ya
~,	~,	de
para	para	más,
esto	esto	de
~,	~,	mil
o	o	habitantes
sea	sea	para
~,	~,	países,
buscan	buscan	las
~,	~,	agafiones
en	en	que
los	los	salen,
pueblos	pueblos	si
pequeños	pequeños	salen,
~.	~.	socavistas,
Ya	Ya	al
en	en	espectáculo,
pueblos	pueblos	pero
ya	ya	a
de	de	nivel
más	más	de
de	de	estos
diez_mil	diez_mil	pueblos
habitantes	habitantes	períneos,
pa	pa	la
~,	~,	mayoría
pa	pa	de
áhi	áhi	los
~,	~,	pueblos
pues	pues	son
~,	~,	de
las	las	altón
votaciones	votaciones	de
~,	~,	nacionalistas
pues	pues	y
claro	claro	el
~,	~,	resultado
salen	salen	de
~,	~,	un
si	si	tal
sale	sale	de
socialista	socialista	2001,
o	o	el
sale	sale	defeating
el	el	de
PP	PP
o	o
lo	lo
que	que
sea	sea
~,	~,
pero	pero
a	a
nivel	nivel
de	de
estos	estos
pueblos	pueblos
pequeños	pequeños
~,	~,
la	la
mayoría	mayoría
de	de
los	los
pueblos	pueblos
son	son
de	de
~…	~…
alcaldes	alcaldes
nacionalistas	nacionalistas
o	o
alcaldes	alcaldes
de	de
Euskal_Herritarrok	Euskal_Herritarrok
~.	~.
