estandar	dialectal	whisper
No	No	Antes
antes	antes	no,
no	no	antes
~,	~,	no,
antes	antes	antes
no	no	no,
~,	~,	ahora,
si	si	pues
es	es	sí.
que	que	Pero
antes	antes	los
~…	~…	maestros
antes	antes	de
no	no	luego
~,	~,	siempre,
ahora	ahora	que
~,	~,	en
ahora	ahora	ha
pues	pues	valido
sí	sí	antes
~,	~,	también,
pero	pero	siempre
los	los	hay
maestros	maestros	gente
desde	desde	que
luego	luego	funda,
siempre	siempre	comprender
quien	quien	antes,
ha	ha	ahora
valido	valido	hay
~,	~,	siempre,
antes	antes	y
también	también	siempre
~,	~,	los
siempre	siempre	maestros
hay	hay	sí,
gente	gente	te
que	que	dan,
despunta	espunta	yo
~,	~,	que
¿~	¿~	sé,
comprendes	comprendes	si
~?	~?	me
~,	~,	dijo
antes	antes	el
y	y	mayor,
ahora	ahora	pues
y	y	valía
siempre	siempre	para
~.	~.	estudiar
Y	Y	y
siempre	siempre	el
los	los	mamá
maestros	maestros	maestro
sí	sí	provoco...
~,	~,	Y
te	te	se
dan	dan	le
~…	~…	va
yo	yo	a
qué	qué	una
sé	sé	vez
~.	~.	estudiar,
Si	Si	y
mi	mi	sea
hijo	hijo	que
mayor	mayor	no
pos	pos	le
valía	valía	iba
pa	pa	a
estudiar	estudiar	pesar,
y	y	pero
el	el	ya
ma-	ma-	te
~,	~,	31
ma-	ma-	años
~,	~,	le
maestro	maestro	pesa.
~:	~:	Y
«~	«~	ahora,
Pero	Pero	y
		ahora,
Anonimizado	Anonimizado	a
		mí
~»	~»	me
~,	~,	da
y	y	los
sin	sin	chicos,
embargo	embargo	dice,
no	no	no
ha	ha	son
querío	querío	prestando
estudiar	estudiar	a
~.	~.
Decía	Decía
que	que
no	no
le	le
iba	iba
a	a
pesar	pesar
pero	pero
ya	ya
tiene	tie
treinta_y_un	treinta_y_un
años	años
y	y
le	le
pesa	pesa
~.	~.
[HS:E2	[HS:E2
		Claro			Claro
~.	~.
		]			]
Y	Y
ahora	ahora
~,	~,
y	y
ahora	ahora
anima	anima
él	él
a	a
los	los
chicos	chicos
dice	dice
~:	~:
«~	«~
Mozos	Mozos
no	no
seáis	seáis
tontos	tontos
~…	~…
~»	~»
~,	~,
[HS:E2	[HS:E2
		Claro			Claro
~.	~.
		]			]
dice	dice
porque	porque
~,	~,
porque	porque
sí	sí
~.	~.
