estandar	dialectal	whisper
[HS:E1	[HS:E1	o
		[A-Inn]			[A-Inn]	se
las	las	ya
casas	casas	llano.
~…	~…	Es
		]			]	mono
[HS:I1	[HS:I1	de
		Ya			Ya	la
se	se	Metra.
~…	~…	Volventils
Sí	Sí	dentro
~,	~,	de
		]			]	su
Valladolid	Valladolid	analyse
al	al	como
hospital	hospital	Netflix.
 	 	annexar
 	 	las
 	 	Urugu
 	 	hang
 	 	in
 	 	slow
 	 	intimas
 	 	finales
 	 	respectoril
 	 	e
 	 	Suzuki
 	 	V
 	 	Chile
 	 	entering
 	 	fearless
 	 	watering
 	 	ver��
 	 	differenti
 	 	Lupara
 	 	Aliving
 	 	Deep
