estandar	dialectal	whisper
Ay	Ay	Ay,
~,	~,	los
los	los	padres,
padres	padres	los
~,	~,	padres,
los	los	¿qué
padres	padres	que
~,	~,	venías?
que	que	Estudiciéndole
vinieras	vinieras	la
tú	tú	maestra
diciéndole	diciéndole	que
que	que	ha
la	la	castigado,
maestra	maestra	que
te	te	han
había	había	tirado,
castigao	castigao	que
que	que	han
encima	encima	tirado,
te	te	que
castigaba	castigaba	han
luego	luego	tirado,
te	te	que
daba	daba	han
más	más	tirado,
a	a	que
ti	ti	han
~.	~.	tirado.
[RISA]	[RISA]	Bueno,
Bueno	Bueno	madre
~,	~,	mía,
madre	madre	está
mía	mía	aquí,
~,	~,	¿eh?
[RISAS]	[RISAS]	O
sí	sí	si
~,	~,	está
sí	sí	castigado,
~,	~,	porque
sí	sí	no
~.	~.	estás
«~	«~	por
Pues	Pues	todavía.
si	si	¿Qué
t'ha	t'ha	es
castigao	castigao	lo
es	es	que
porque	porque	has
no	no	hecho?
te	te	¿Habéis
has	has	por
portao	portao	qué
bien	bien	me
~,	~,	dios
¿~	¿~	que
qué	qué	tiene
es	es	esto
lo	lo	y
que	que	tiene
has	has	lo
hecho	hecho	otro?
~?	~?	A
~»	~»	mi
~.	~.	hermana,
«~	«~	la
A	A	chica.
ver	ver	Bueno,
porque	porque	mi
me	me	hermana,
dijo	dijo	la
que	que	chica,
hiciera	hiciera	la
esto	esto	que
~,	~,	tengo
hiciera	hiciera	de
lo	lo	hembra.
otro	otro	Pero
~…	~…	es
~»	~»	la
~.	~.	más
A	A	chica
mi	mi	de
hermana	hermana	todo.
~,	~,	Pues
la	la	esa,
chica	chica	en
~,	~,	el
bueno	bueno	colegio,
~,	~,	la
mi	mi	moja,
hermana	hermana	la
la	la	tía
chica	chica	de
~,	~,	dar
la	la	un
que	que	carbo,
tengo	tengo	porque
de	de	es
hembra	hembra	de
~,	~,	la
pero	pero	que...
es	es	Es
la	la	de
más	más	lo
chica	chica	que
de	de	querían
todos	todos	irse
~,	~,	conmigo
pues	pues	a
esa	esa	la
~,	~,	clara
en	en	arriba.
el	el	Pues
colegio	colegio	era
~,	~,	más
las	las	o...
monjas	monjas	Y
to'l	to'l	cuando
día	día	la
daban	daban	mano
carbón	carbón	se
porque	porque	descuiraba,
ella	ella	pues
[Rndo:	[Rndo:	es
		lo			lo	capaz
que	que	de
~,	~,	ir
		]			]	a
[RISA]	[RISA]	las
ella	ella	clara
lo	lo	arriba,
que	que	buscar
quería	quería	a
era	era	ver.
irse	irse	Cuando
conmigo	conmigo	achaba
a	a	de
la	la	menos,
clase	clase	iba
d'arriba	d'arriba	por
~.	~.	él,
[RISA]	[RISA]	la
Yo	Yo	guanía,
era	era	está
mayó	mayó	tiempo
y	y	dandole
cuanto	cuanto	carbo.
que	que	Pero
la	la	lo
hermana	hermana	va
se	se	a
descuidaba	descuidaba	irse
~,	~,	curando.
pues	pues	También
se	se	es
escapaba	escapaba	drogo,
y	y	no
se	se	me
iba	iba	llegaron
a	a	a
la	la	pegar.
escalera	escalera	¡Jing
de	de	color,
arriba	arriba	jing
en	en	color!
busca	busca	¡C
de	de
mí	mí
~.	~.
Cuando	Cuando
la	la
echaba	echaba
de	de
menos	menos
~,	~,
iba	iba
a	a
por	por
ella	ella
y	y
la	la
venía	venía
to'l	to'l
tiempo	tiempo
dándole	dándole
carbón	carbón
~.	~.
[RISAS]	[RISAS]
Pero	Pero
yo	yo
esas	esas
cosas	cosas
no	no
~,	~,
a	a
mí	mí
desde	desde
luego	luego
no	no
me	me
llegaron	llegaron
a	a
pegar	pegá
~.	~.
