estandar	dialectal	whisper
[A-Inn]	[A-Inn]	una
Picar	Picar	ciudad
~,	~,	y
picar	picar	cara
con	con	con
un	un	pico,
pico	pico	por
~.	~.	mí
Tenías	Tenías	eran
~|	~|	las
dormir	dormir	billas
en	en	sin
un	un	mantener
ladrillo	ladrillo	nada,
sin	sin	en
manta	manta	el
ni	ni	ladrillo
na	na	que
~…	~…	acostaba
Si	Si	a
~…	~…	decir
En	En	que
el	el	más
ladrillo	ladrillo	no
co-	co-	han
~,	~,	tenido
co-	co-	nada,
~,	~,	eso
te	te	era
acostabas	acostabas	el
y	y	gestión
allí	allí	de
sin	sin	igual
~,	~,	que
sin	sin	a
más	más	los
manta	manta	pesos,
ni	ni	ya
más	más	muchísimos
nada	nada	pesos
~.	~.	en
[HS:E1	[HS:E1	torches,
		[Asent]			[Asent]	los
~.	~.	pesos
		]			]	comían
Eso	Eso	igual
era	era	que
el	el	a
castigo	castigo	nosotros,
que	que	y
~…	~…	cuando
~,	~,	los
igual	igual	pesos
que	que	iban
los	los	a,
presos	presos	lo
~.	~.	llevaban
Había	Había	por
muchísimos	muchísimos	leña,
presos	presos	a
entonces	entonces	ticaros
~.	~.	y
Los	Los	a
presos	presos	casacros,
comían	comían	y
igual	igual	en
que	que	el
nosotros	nosotros	que
y	y	los
cuando	cuando	soldados
los	los	tenemos
presos	presos	5
iban	iban	mil
a	a	con
~…	~…	cada
~¡~	~¡~	rollo,
Ah	Ah	con
~!	~!	peso,
Los	Los	y
llevaban	llevaban	si
por	por	se
leña	leña	escapa
~,	~,	como,
a	a	el
picar	picar	tiempo
~…	~…	te
Y	Y	hace
a	a	algo
pasearlos	pasearlos	que
~,	~,	lo
y	y	ofre.
aquí	aquí	Entonces,
los	los	el
~,	~,	soldado
los	los	que
soldaos	soldaos	se
tenemos	tenemos	escapa,
que	que	tiene
ir	ir	que
con	con	montir
él	él	la
~,	~,	contena,
con	con	pero
~|	~|	si
cada	cada	venden辛苦ло
~,	~,	a
cada	cada	hablar,
soldao	soldao	con
íbamos	íbamos	eso
con	con	mios,
tres	tres	hay
y	y	veel
si	si	métodente,
se	se	lo
escapaba	escapaba	hiciste
uno	uno	harmful
~,	~,
el	el
tiempo	tiempo
te	te
~,	~,
te	te
hacían	hacían
hacerlo	hacerlo
a	a
ti	ti
~,	~,
[A-Inn]	[A-Inn]
el	el
soldao	soldao
que	que
se	se
le	le
escapaba	escapaba
tenía	tenía
que	que
cumplir	cumplir
la	la
condena	condena
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
y	y
[A-Inn]	[A-Inn]
si	si
era	era
castigao	castigao
al	al
~,	~,
al	al
preso	preso
~|	~|
al	al
~,	~,
al	al
soldao	soldao
se	se
le	le
castigaba	castigaba
también	también
~.	~.
