estandar	dialectal	whisper
Porque	Porque	porque
como	como	como
~…	~…	mi
~,	~,	padre
porque	porque	no
como	como	tenía
mi	mi	cosas,
padre	padre	no
no	no	quería
tenía	tenía	que
esposa	esposa	me
pues	pues	fuera,
~…	~…	porque
no	no	tenemos
quería	quería	aquí
que	que	ya
me	me	la
fuera	fuera	política
~,	~,	en
porque	porque	vez
aunque	aunque	de
teníamos	teníamos	que
la	la	llevaba
criada	criada	la
~,	~,	casa,
pero	pero	no
siempre	siempre	quería
tenías	tenías	siempre
que	que	estar
llevar	llevar	bien,
la	la	alberando,
casa	casa	al
~.	~.	primer
Entonces	Entonces	vera,
no	no	al
quería	quería	no
~,	~,	sé
siempre	siempre	cual,
decía	decía	al
~:	~:	no
«~	«~	sé
Pa'l	Pa'l	cual,
año	año	lo
que	que
viene	viene
~,	~,
pa'l	pa'l
verano	verano
~,	~,
pa	pa
la	la
primavera	primavera
~,	~,
pa'l	pa'l
no	no
sé	sé
cuál	cuál
~,	~,
pa'l	pa'l
no	no
sé	sé
cuánto	cuánto
~»	~»
~.	~.
