estandar	dialectal	whisper
Vivían	Vivían	y
aquí	aquí	la
~,	~,	gente
eran	eran	nos
de	de	iba
un	un	a
pueblo	pueblo	ir
de	de	y
aquí	aquí	vantodos
~,	~,	como
de	de	un
Llardecans	Llardecans	ahí
uno	uno	y
~.	~.	el
Y	Y	malo
el	el	quería
otro	otro	enseñar
se	se	y
tuvo	tuvo	que
que	que	aprendiéramos
marchar	marchar	a
porque	porque	golpes
~…	~…	y
la	la	a
gen-	gen-	golpes
~,	~,
los	los
alumnos	alumnos
iba	iba
aquí	aquí
~,	~,
iban	iban
todos	todos
como	como
de	de
ahí	ahí
~.	~.
Era	Era
malo	malo
~,	~,
quería	quería
enseñar	enseñar
y	y
que	que
aprendiéramos	aprendiéramos
a	a
golpes	golpes
~.	~.
Y	Y
a	a
golpes	golpes
no	no
~…	~…
