estandar	dialectal	whisper
Pues	Pues	Por
la	la	la
morcilla	morcilla	mucilla,
~,	~,	pues
pues	pues	eso
eso	eso	te
te	te	digo,
digo	digo	se
~,	~,	hacía
se	se	con
hacía	hacía	bien
con	con	revuelturas,
reco-	reco-	en
~,	~,	el
bien	bien	bien
revuelto	revuelto	vas
la	la	a
sangre	sangre	coajar,
bien	bien	se
~,	~,	caía
no	no	coajado
se	se	y
cuaja-	cuaja-	luego
~,	~,	se
si	si	cocía
caía	caía	la
cuajado	cuajao	roza
y	y	y
luego	luego	luego
se	se	la
~,	~,	estripera
se	se	del
cocía	cocía	certo
el	el	del
arroz	arroz	viente
~.	~.	se
Y	Y	ponía,
luego	luego	pues
las	las	se
tripas	tripas	cociamos
del	del	y
cerdo	cerdo	yo
del	del	la
vientre	vientre	llenábamos
~,	~,	y
se	se	luego
ponía	ponía	se
~…	~…	ponía
pues	pues	una
se	se	caldea
las	las	muy
~,	~,	grande
las	las	y
cosíamos	cosíamos	ahí
~,	~,	se
y	y	cociaba
luego	luego	la
las	las	llenábamos
rellenábamos	rellenábamos	y
~,	~,	las
y	y	cociamos
luego	luego	la
pues	pues	mucilla
ponía	ponía	y
una	una	los
caldera	caldera	se
mu	mu	llevaron
grande	grande	en
~,	~,	una
y	y	caldea
allí	allí	muy
se	se	grande
cocía	cocía	y
las	las	la
~,	~,
las	las
rellanábamos	rellanábamos
y	y
las	las
cosíamos	cosíamos
~,	~,
la	la
morcilla	morcilla
~,	~,
y	y
luego	luego
se	se
echaban	echaban
en	en
una	una
caldera	caldera
mu	mu
grande	grande
y	y
a	a
cocerlas	cocerlas
~.	~.
