estandar	dialectal	whisper
yo	yo	Yo
estoy	estoy	estoy
~,	~,	casado,
[HS:E1	[HS:E1	sí.
		Sí			Sí	Ya
~.	~.	sé
		]			]	con
estoy	estoy	una
casado	casado	de
~,	~,	aguas
sí	sí	payá.
~.	~.	Aquí,
Casé	Casé	aquí,
con	con	aquí,
una	una	aquí.
de	de	Aquí
aguas	aguas	es
pa	pa	las
allá	allá	mamas,
~.	~.	las
Que	Que	aguas
aquí	aquí	payá,
~,	~,	las
[V-Ljn]	[V-Ljn]	vivian
aquí	aquí	antes
llamamos	llamamos	de
a	a	horrió
las	las	payá,
de	de	porque
aguas	aguas	había
pa	pa	mucha
allá	allá	gente
las	las	viviendo
que	que	del
vivían	vivían	río
antes	antes	payá.
del	del	Eso
río	río	se
pa	pa	llamaba
allá	allá	Omburías.
~,	~,	Y
porque	porque	yo,
antes	antes	pues
había	había	aquí
mucha	mucha	ya
gente	gente	no
viviendo	viviendo	lo
del	del	encontré,
río	río	pero
pa	pa	yo
allá	allá	me
~,	~,	aquí
que	que	me
eso	eso	di
se	se	a
llamaba	llamaba	alguien
Umbrías	Umbrías	buscarla,
~.	~.	sin
Y	Y	llegar
yo	yo	a
~,	~,	una
pues	pues	nouveau
aquí	aquí
ya	ya
no	no
la	la
encontraba	encontraba
~,	~,
y	y
tuve	tuve
que	que
irme	ime
allí	allí
a	a
buscarla	buscarla
~,	~,
porque	porque
aquí	aquí
ya	ya
no	no
la	la
encontraba	encontraba
~.	~.
[RISAS]	[RISAS]
[HS:E1	[HS:E1
		Es			Es
decir	decir
~,	~,
		]			]
