estandar	dialectal	whisper
No	No	Porque
~,	~,	aquí
porque	porque	no
aquí	aquí	es
queso	queso	una
~…	~…	parte
Aquí	Aquí	que
no	no	sé
ha	ha	esto
sido	sido	que
una	una	voy,
parte	parte	esta
que	que	parte
se	se	no
ha	ha	es
hecho	hecho	sino
queso	queso	que
~,	~,	pensé.
¿~	¿~	Al
eh	eh	mejor
~?	~?	alguien
Esta	Esta	se
parte	parte	vea
no	no	poner
ha	ha	pero
sido	sido	no
de	de	sé
queso	queso	quién,
~.	~.	aquí
A	A	yo
lo	lo	no
mejor	mejor	sé
alguien	alguien	de
~,	~,	alguien
te	te	que
voy	voy	haya
a	a	hecho
poner	poner	eso.
~,	~,	Mis
pero	pero	padres
no	no	de
sé	sé	nuevo,
quién	quién	pero
~.	~.	de
Aquí	Aquí	la
yo	yo	gente
no	no	que
sé	sé	aquí
de	de	tenía
alguien	alguien	ovejas,
que	que	yo
haya	haya	creo
hecho	hecho	que
queso	queso	aquí
~.	~.	no
Mis	Mis	es
padres	padres
desde	desde
luego	luego
que	que
no	no
y	y
de	de
la	la
gente	gente
que	que
aquí	aquí
tenía	tenía
ovejas	ovejas
~,	~,
yo	yo
creo	creo
que	que
aquí	aquí
no	no
se	se
ha	ha
hecho	hecho
queso	queso
~,	~,
no	no
~.	~.
